ActivityDateTime,ActivityDisplayName,AdditionalDetails.1.Key,AdditionalDetails.1.Value,AdditionalDetails.1.AdditionalProperties,Category,CorrelationId,Id,InitiatedBy.App.AppId,InitiatedBy.App.DisplayName,InitiatedBy.App.ServicePrincipalId,InitiatedBy.App.ServicePrincipalName,InitiatedBy.App.AdditionalProperties,InitiatedBy.User.DisplayName,InitiatedBy.User.HomeTenantId,InitiatedBy.User.HomeTenantName,InitiatedBy.User.IPAddress,InitiatedBy.User.Id,InitiatedBy.User.UserPrincipalName,InitiatedBy.User.AdditionalProperties,InitiatedBy.AdditionalProperties,LoggedByService,OperationType,Result,ResultReason,TargetResources.1.DisplayName,TargetResources.1.GroupType,TargetResources.1.Id,TargetResources.1.ModifiedProperties,TargetResources.1.Type,TargetResources.1.UserPrincipalName,TargetResources.1.AdditionalProperties,UserAgent,AdditionalProperties
2025-09-28 14:34,Add app role assignment to service principal,AppId,985dfb12-02ab-40c9-81c7-bfa898f113cf,,ApplicationManagement,125e7af1-f00a-484f-8788-db8344a3b2ac,Directory_125e7af1-f00a-484f-8788-db8344a3b2ac_BULX7_13031818,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,985dfb12-02ab-40c9-81c7-bfa898f113cf,,ApplicationManagement,81ab1b48-5c1c-4810-85b7-ef714795d93f,Directory_81ab1b48-5c1c-4810-85b7-ef714795d93f_92XCN_12596550,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,985dfb12-02ab-40c9-81c7-bfa898f113cf,,ApplicationManagement,8cbabc18-32bf-4883-8c75-0aac9c56e465,Directory_8cbabc18-32bf-4883-8c75-0aac9c56e465_TQEH6_2733792,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,98bbac23-0639-42ae-8ca9-167f6a3bbff8,Directory_98bbac23-0639-42ae-8ca9-167f6a3bbff8_MF9ET_14406409,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,209ad853-7ed1-4e14-85f8-3db5f8b60080,Directory_209ad853-7ed1-4e14-85f8-3db5f8b60080_YEQLN_2676583,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,844bdd39-4b5f-4bfb-83fc-419584833507,Directory_844bdd39-4b5f-4bfb-83fc-419584833507_URHX4_2691055,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,4c11256e-e192-4f5a-8f06-59b0b1762156,Directory_4c11256e-e192-4f5a-8f06-59b0b1762156_EHFX9_14543778,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,7f4117fa-047b-411b-8771-6b8c6b54e9bd,Directory_7f4117fa-047b-411b-8771-6b8c6b54e9bd_ZMDVP_2925212,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,697a4244-29bc-41de-887e-b823e055d383,Directory_697a4244-29bc-41de-887e-b823e055d383_LX82P_14176258,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,581bcf6e-7dd4-4c90-874d-51911f133455,Directory_581bcf6e-7dd4-4c90-874d-51911f133455_BOPO7_13914720,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,2512144d-6e47-4bf1-8265-97f3e1d2f886,Directory_2512144d-6e47-4bf1-8265-97f3e1d2f886_97SPL_2577253,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,1b388d09-978f-4544-8918-b0665d8b0660,Directory_1b388d09-978f-4544-8918-b0665d8b0660_7WZX2_14050556,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,43c86a1a-841f-4162-8335-8a8099596150,Directory_43c86a1a-841f-4162-8335-8a8099596150_V8EAP_2883206,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,8e54581a-8c98-4f5d-8b13-1da20af214fb,Directory_8e54581a-8c98-4f5d-8b13-1da20af214fb_T1R84_13916836,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,5f47a839-48e7-4b48-8b9c-90d3aa242684,Directory_5f47a839-48e7-4b48-8b9c-90d3aa242684_3SY8W_14123850,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,shirley135681d-8b79-4b0c-80cc-28caa6c1ce70,Directory_shirley135681d-8b79-4b0c-80cc-28caa6c1ce70_TC3VS_13949564,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,92ddf0dd-ba5c-450e-8e29-d50d681e49f3,Directory_92ddf0dd-ba5c-450e-8e29-d50d681e49f3_DLWYB_14116770,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,AppId,00000003-0000-0000-c000-000000000000,,ApplicationManagement,1f3514fb-9399-4c1a-87c9-ea306565e5de,Directory_1f3514fb-9399-4c1a-87c9-ea306565e5de_LX7BJ_14542080,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add service principal,AppId,aa79569d-65e0-40bb-8983-8ae608f4f6f7,,ApplicationManagement,b434a176-0cdb-46a7-8343-4b355e90b5f2,Directory_b434a176-0cdb-46a7-8343-4b355e90b5f2_TA4XD_11704276,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Add,success,,Stephanie25 Deborah15 Nguyen21,,3cc2efae-4cfe-45d3-86b2-9c06fcea61b2,,ServicePrincipal,,,,
2025-09-28 14:34,Update application,AppId,aa79569d-65e0-40bb-8983-8ae608f4f6f7,,ApplicationManagement,b633573c-f095-40a8-8ebb-043da9050b1e,Directory_b633573c-f095-40a8-8ebb-043da9050b1e_I0JDJ_12885212,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Update,success,,Stephanie25 Deborah15 Nguyen21,,40f50e3a-7c09-4362-8c69-20095f94a7a2,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],Application,,,,
2025-09-28 14:34,Update application – Certificates and secrets management ,AppId,aa79569d-65e0-40bb-8983-8ae608f4f6f7,,ApplicationManagement,b633573c-f095-40a8-8ebb-043da9050b1e,Directory_b633573c-f095-40a8-8ebb-043da9050b1e_I0JDJ_12885205,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Update,success,,Stephanie25 Deborah15 Nguyen21,,40f50e3a-7c09-4362-8c69-20095f94a7a2,,Application,,,,
2025-09-28 14:34,Add application,AppId,aa79569d-65e0-40bb-8983-8ae608f4f6f7,,ApplicationManagement,97f69702-e47a-4e3d-8421-bc87c7cba229,Directory_97f69702-e47a-4e3d-8421-bc87c7cba229_YQ0X9_13757277,,,,,,,,,40.90.243.165,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Add,success,,Stephanie25 Deborah15 Nguyen21,,40f50e3a-7c09-4362-8c69-20095f94a7a2,,Application,,,,
2025-09-28 14:34,Consent to application,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682477,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Stephanie25 Deborah15,,4c943726-a0d8-4af7-8c83-879c84c2273d,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment grant to user,User-Agent,EvoSTS,,UserManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682470,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Stephanie25 Deborah15,,4c943726-a0d8-4af7-8c83-879c84c2273d,,ServicePrincipal,,,,
2025-09-28 14:34,Add delegated permission grant,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682450,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add delegated permission grant,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682435,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 SharePoint Ronald35,,f5a02ac7-315f-46c9-8a1d-6779c50069a6,,ServicePrincipal,,,,
2025-09-28 14:34,Add delegated permission grant,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682417,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add delegated permission grant,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682380,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Exchange Ronald35,,987db770-f1b9-4de7-861d-be43d3296dab,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682364,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682304,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682285,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682256,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682235,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682216,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682197,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682176,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682156,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add app role assignment to service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682136,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Davis27 365 Matthew13 Kenneth15,,794eb0f7-b7e6-41b5-8847-ad96c51f8862,,ServicePrincipal,,,,
2025-09-28 14:34,Add service principal,User-Agent,EvoSTS,,ApplicationManagement,e0450df8-4ae4-4977-8840-f76739840bcc,Directory_e0450df8-4ae4-4977-8840-f76739840bcc_1FBVH_41682114,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Add,success,,Stephanie25 Deborah15,,4c943726-a0d8-4af7-8c83-879c84c2273d,,ServicePrincipal,,,,
2025-09-28 14:18,Update user,UserType,Member,,UserManagement,134961cd-63ea-46f7-828a-9f4b34da22e3,Directory_134961cd-63ea-46f7-828a-9f4b34da22e3_7WPKH_48731225,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,a1f9f5fb-3108-46b1-8348-24e023f5f3c0,,User,jimenez20@contoso.com,,,
2025-09-28 13:39,Update user,UserType,Member,,UserManagement,36fd13e7-9141-413e-80f3-e35339b91b24,Directory_36fd13e7-9141-413e-80f3-e35339b91b24_XVEXS_379527922,,Patel14 Jack21 Hernandez35,253a7169-17dd-477a-82c9-d0bdd51b8f46,,,,,,,,,,,Core Directory,Update,success,,,,f9c6e71c-e3e9-44f7-82bd-80926e1d019d,,User,rogers27@contoso.com,,,
2025-09-28 13:27,Update device,DeviceId,2c1a0844-e275-4e22-87a6-d547edc43c16,,Device,eaee0512-0e74-4889-849a-31b97ad6b1fb,Directory_eaee0512-0e74-4889-849a-31b97ad6b1fb_2PJF2_17616839,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-GO1Y1T4,,1561dc1f-941d-4e75-80b3-ec1ff6575021,,Device,,,,
2025-09-28 11:46,Set Company Information,User-Agent,O365AdminPortal,,DirectoryManagement,f5aa2eea-94af-432c-8445-776d9d1d3431,Directory_f5aa2eea-94af-432c-8445-776d9d1d3431_TQ65Q_241425762,,Ruth29 Davis27 365 Barbara23,f5785247-8f04-49bf-8a4d-aec7eb5f79be,,,,,,,,,,,Core Directory,Update,success,,Contoso,,063b27d9-43ef-4b3c-88e0-ca84cb74ae45,,Directory,,,,
2025-09-28 04:38,Update device,DeviceId,c47c2174-bffb-490a-8721-c3d11bcbdf11,,Device,1fbbec3a-f529-4414-89cb-37f30a5043bc,Directory_1fbbec3a-f529-4414-89cb-37f30a5043bc_GJUKQ_410765784,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-Y1Y8Twrqctyv734,,d3671703-6876-40a2-8e19-8e58b3a30a22,,Device,,,,
2025-09-28 04:35,Update device,DeviceId,42ae43ba-4b9b-4276-8312-b0379bf35715,,Device,03152cd5-da02-4551-859e-80365f4f9fd7,Directory_03152cd5-da02-4551-859e-80365f4f9fd7_F69OT_240438479,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,HOST-59450E,,97b091d5-8f97-4c36-8b55-1226aa2784ff,,Device,,,,
2025-09-27 22:19,Update device,DeviceId,a4e18b25-e6f3-4d24-8bcd-c71a4bdd37ce,,Device,3349bf44-62ff-4dd1-8130-29d8fc16dbe2,Directory_3349bf44-62ff-4dd1-8130-29d8fc16dbe2_84BE5_321704263,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-S4424MU,,59282008-cb44-4188-83a3-9991c499e193,,Device,,,,
2025-09-27 21:50,Update device,DeviceId,ac0851cd-8674-4ffe-89a1-adecc4f37b59,,Device,8eb7a946-2tyler19-428e-89b3-d29fca679fbf,Directory_8eb7a946-2tyler19-428e-89b3-d29fca679fbf_TEKC5_183064958,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,HOST-19DC94,,da050b08-a9cc-4ee8-8607-0c577ce165e5,,Device,,,,
2025-09-27 20:41,Update device,DeviceId,3c4908db-9196-4264-86fc-c844bd87c2eb,,Device,0b2abae8-602d-4e06-8701-b6e794733ba0,Directory_0b2abae8-602d-4e06-8701-b6e794733ba0_7KFS3_367303463,,Katherine17 registration Service,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,,,,,,,,,,Core Directory,Update,success,,DESKTOP-W3Pblei467GIS,,50add468-7b6b-4cdb-8717-11066c35a81b,,Device,,,,
2025-09-27 20:39,Validate user authentication,targetTenant,f28ea500-6276-48ce-8fb2-edd8a60671ea,,Authentication,9587c158-2c91-403c-840b-f2594505dafa,B2C_9587c158-2c91-403c-840b-f2594505dafa_063b27d9-43ef-4b3c-88e0-ca84cb74ae45_134008007904930000,,,,,,sandoval42@contoso.com,,,40.126.24.225,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,B2C,Read,success,Token is valid,f28ea500-6276-48ce-8fb2-edd8a60671ea,,,Microsoft.Graph.Beta.Chavez45.Models.IMicrosoftGraphModifiedProperty[],Other,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa",
2025-09-27 20:36,Consent to application,User-Agent,EvoSTS,,ApplicationManagement,41deab1d-5639-456a-80d7-5cc8f0e7d19b,Directory_41deab1d-5639-456a-80d7-5cc8f0e7d19b_4VTSQ_41460412,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Cook20 (User Sanchez32),,64897928-8b79-48c0-8b9f-a468fd5303ef,,ServicePrincipal,,,,
2025-09-27 20:36,Add app role assignment grant to user,User-Agent,EvoSTS,,UserManagement,41deab1d-5639-456a-80d7-5cc8f0e7d19b,Directory_41deab1d-5639-456a-80d7-5cc8f0e7d19b_4VTSQ_41460405,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Cook20 (User Sanchez32),,64897928-8b79-48c0-8b9f-a468fd5303ef,,ServicePrincipal,,,,
2025-09-27 20:36,Add delegated permission grant,User-Agent,EvoSTS,,ApplicationManagement,41deab1d-5639-456a-80d7-5cc8f0e7d19b,Directory_41deab1d-5639-456a-80d7-5cc8f0e7d19b_4VTSQ_41460370,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Ruth29 Bailey32,,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,ServicePrincipal,,,,
2025-09-27 20:36,Add service principal,User-Agent,EvoSTS,,ApplicationManagement,41deab1d-5639-456a-80d7-5cc8f0e7d19b,Directory_41deab1d-5639-456a-80d7-5cc8f0e7d19b_4VTSQ_41460353,,,,,,Patel14 Janet19 Service,,,4.227.193.199,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Add,success,,Cook20 (User Sanchez32),,64897928-8b79-48c0-8b9f-a468fd5303ef,,ServicePrincipal,,,,
2025-09-27 20:36,Consent to application,User-Agent,EvoSTS,,ApplicationManagement,c929ea3b-f77d-4f54-8a1b-9dbbba834ea8,Directory_c929ea3b-f77d-4f54-8a1b-9dbbba834ea8_IDFCF_29575299,,,,,,Patel14 Janet19 Service,,,52.171.195.33,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,,,Core Directory,Assign,success,,Cook20 (Donna10),,aed40a3c-8c6d-424f-8b18-211d618e602f,,ServicePrincipal,,,,
