"Date (UTC)","CorrelationId","Service","Category","Activity","Result","ResultReason","User Agent","ActorType","ActorDisplayName","ActorObjectId","ActorUserPrincipalName","IPAddress","ActorHomeTenantId","ActorHomeTenantName","ActorServicePrincipalId","ActorServicePrincipalName","Target1Type","Target1DisplayName","Target1ObjectId","Target1UserPrincipalName","Target1ModifiedProperty1Name","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","Target2Type","Target2DisplayName","Target2ObjectId","Target2UserPrincipalName","Target2ModifiedProperty1Name","Target2ModifiedProperty1OldValue","Target2ModifiedProperty1NewValue","Target2ModifiedProperty2Name","Target2ModifiedProperty2OldValue","Target2ModifiedProperty2NewValue","Target2ModifiedProperty3Name","Target2ModifiedProperty3OldValue","Target2ModifiedProperty3NewValue","Target2ModifiedProperty4Name","Target2ModifiedProperty4OldValue","Target2ModifiedProperty4NewValue","Target2ModifiedProperty5Name","Target2ModifiedProperty5OldValue","Target2ModifiedProperty5NewValue","Target3Type","Target3DisplayName","Target3ObjectId","Target3UserPrincipalName","Target3ModifiedProperty1Name","Target3ModifiedProperty1OldValue","Target3ModifiedProperty1NewValue","Target3ModifiedProperty2Name","Target3ModifiedProperty2OldValue","Target3ModifiedProperty2NewValue","Target3ModifiedProperty3Name","Target3ModifiedProperty3OldValue","Target3ModifiedProperty3NewValue","Target3ModifiedProperty4Name","Target3ModifiedProperty4OldValue","Target3ModifiedProperty4NewValue","Target3ModifiedProperty5Name","Target3ModifiedProperty5OldValue","Target3ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value","AdditionalDetail2Key","AdditionalDetail2Value","AdditionalDetail3Key","AdditionalDetail3Value","AdditionalDetail4Key","AdditionalDetail4Value","AdditionalDetail5Key","AdditionalDetail5Value","AdditionalDetail6Key","AdditionalDetail6Value"
2025-09-07T23:19:14.3563354Z,f65d7d54-b13b-4473-8740-6116eecb78cf,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-BCTMZ75,99929b96-82b7-4d42-81d5-28fd3e261308,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""ae54bc2c-43bb-45aa-89d6-dbebbbaa4882""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,ae54bc2c-43bb-45aa-89d6-dbebbbaa4882,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-07T19:29:36.0911687Z,3137769f-5c54-4397-8520-59250c126477,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-KN66SD3,64105015-fdae-4337-8ff7-c14b3ba7941e,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""d9af740b-3829-49d8-8fae-04c91b414e27""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,d9af740b-3829-49d8-8fae-04c91b414e27,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-07T17:07:56.9152677Z,e321735a-2bdc-4f29-867f-22c40aa2dc49,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,samantha22 12,5aa06e50-af61-4d63-88a4-5737c3e2575e,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""8efaf782-efe0-4595-8f85-d0d1dcb87310""",TargetId.DeviceOSType,,"""iOS""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,8efaf782-efe0-4595-8f85-d0d1dcb87310,DeviceOSType,iOS,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-07T16:09:25.4487574Z,4c6c718b-e0d7-4a00-8615-6edf0062ddef,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,a64ecdb8-1908-4e8e-8443-f45858c2d6d0,taylor32@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-fe54953f110ee91de9bd275dd305c7437d42a6f6fe9b8079cdc4f081f6e838df"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""8efaf782-efe0-4595-8f85-d0d1dcb87310"",""Id"":""d8cf02a3-9ad4-4100-898c-15571ac8fcc6"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-29T17:19:15.0163349Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-fe54953f110ee91de9bd275dd305c7437d42a6f6fe9b8079cdc4f081f6e838df"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""8efaf782-efe0-4595-8f85-d0d1dcb87310"",""Id"":""d8cf02a3-9ad4-4100-898c-15571ac8fcc6"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-07T16:09:25.1141717Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-07T15:24:52.9797035Z,1f0f3739-5668-4a86-87e1-5c4780d41049,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-T6OLOJ4,371f0e05-6725-4a76-83df-49ff7d2591a0,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""e067b492-7558-4836-8506-bbb0bfd0e2de""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,e067b492-7558-4836-8506-bbb0bfd0e2de,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-07T14:17:40.8007376Z,64b33462-8a9d-4a3f-86a5-165412887393,Core Directory,RoleManagement,Add member to role,Failure,Microsoft.Online.DirectoryServices.DirectoryValueExistsException,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""2ce6306a-8c5a-4bf6-8013-9cb323009379""",Role.DisplayName,,"""User Richardson22 Success Manager""",Role.TemplateId,,"""eb46793b-5a22-448a-83fc-e3452750ca62""",Role.WellKnownObjectName,,"""UserExperienceSuccessManager""",MethodExecutionResult.,,"""Microsoft.Online.DirectoryServices.DirectoryValueExistsException""",Role,,2ce6306a-8c5a-4bf6-8013-9cb323009379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:40.7896997Z,49c1b638-e6ac-4594-82cf-75741d21609c,Core Directory,RoleManagement,Add member to role,Failure,Microsoft.Online.DirectoryServices.DirectoryValueExistsException,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""e1ccda6f-05a3-4dc4-83d5-b7997f396249""",Role.DisplayName,,"""Teams Administrator""",Role.TemplateId,,"""0fa7b055-8791-47e2-8a4d-81ca390203d8""",Role.WellKnownObjectName,,"""TeamsServiceAdmins""",MethodExecutionResult.,,"""Microsoft.Online.DirectoryServices.DirectoryValueExistsException""",Role,,e1ccda6f-05a3-4dc4-83d5-b7997f396249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.3067117Z,7a6df648-0386-4fd3-8d60-46e52a9e6440,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""284aecf6-1cb7-4c9e-8b80-48fb7649cc8d""",Role.DisplayName,,"""Service Support Administrator""",Role.TemplateId,,"""8c4c7596-32ef-4750-831a-db31d2f0506b""",Role.WellKnownObjectName,,"""ServiceSupportAdmins""",,,,Role,,284aecf6-1cb7-4c9e-8b80-48fb7649cc8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2975519Z,57104ba1-599c-4d19-8550-853a02e8dd39,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""2bee1f1c-278a-4b2b-804f-26fe7b3c4fb3""",Role.DisplayName,,"""Global Benjamin29""",Role.TemplateId,,"""5d3df10d-17c5-4ebb-8da3-10229d99a36a""",Role.WellKnownObjectName,,"""GlobalReaders""",,,,Role,,2bee1f1c-278a-4b2b-804f-26fe7b3c4fb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2767109Z,87f4ac1f-fe4b-42d4-8bd3-c0a7b01a781a,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""450008cd-71cc-4872-87f7-121dbf2a214e""",Role.DisplayName,,"""SharePoint Administrator""",Role.TemplateId,,"""a93b33b3-b971-469f-879c-02e783ded95a""",Role.WellKnownObjectName,,"""SharePointServiceAdmins""",,,,Role,,450008cd-71cc-4872-87f7-121dbf2a214e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2596954Z,621cc825-091c-4a5b-8941-5ce75c525537,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""eb46793b-5a22-448a-83fc-e3452750ca62""",Role.DisplayName,,"""User Richardson22 Success Manager""",Role.TemplateId,,"""eb46793b-5a22-448a-83fc-e3452750ca62""",Role.WellKnownObjectName,,"""UserExperienceSuccessManager""",,,,Role,,eb46793b-5a22-448a-83fc-e3452750ca62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2545507Z,56799943-b2de-4762-8c2a-0f6dde9031b6,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""c2e26874-af9e-4334-8444-27f38aae86fe""",Role.DisplayName,,"""Helpdesk Administrator""",Role.TemplateId,,"""cc4b9396-88ad-4503-8099-60f7938393bc""",Role.WellKnownObjectName,,"""HelpdeskAdmins""",,,,Role,,c2e26874-af9e-4334-8444-27f38aae86fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2353649Z,7efc2346-d007-46e6-8bc2-b70424304c3f,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""6f238813-d590-40cd-819f-d69108cbe178""",Role.DisplayName,,"""Exchange Administrator""",Role.TemplateId,,"""76f2454a-63bf-4308-80fa-0b5d78168b9b""",Role.WellKnownObjectName,,"""ExchangeServiceAdmins""",,,,Role,,6f238813-d590-40cd-819f-d69108cbe178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2349415Z,9289f7f9-b970-4c83-8219-a69e16e7347f,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""c841ae4d-b915-4e99-8125-74be798ba194""",Role.DisplayName,,"""AI Administrator""",Role.TemplateId,,"""c841ae4d-b915-4e99-8125-74be798ba194""",Role.WellKnownObjectName,,"""AIAdmins""",,,,Role,,c841ae4d-b915-4e99-8125-74be798ba194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2318225Z,d0d2a9e1-e26c-4a47-86c4-088e57abd5e7,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""37ee4339-c914-4d1c-8d74-63a8cde89b2b""",Role.DisplayName,,"""Global Administrator""",Role.TemplateId,,"""134e2a51-f79a-48fd-8195-260866474afa""",Role.WellKnownObjectName,,"""TenantAdmins""",,,,Role,,37ee4339-c914-4d1c-8d74-63a8cde89b2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2146481Z,3a760d7f-b32b-49c9-8774-cc8b1614f0d3,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""29957e3a-6984-4574-810b-f7c1ae3fdcfd""",Role.DisplayName,,"""User Administrator""",Role.TemplateId,,"""9c77d091-44bc-42bf-8753-a5900f7c68d6""",Role.WellKnownObjectName,,"""UserAccountAdmins""",,,,Role,,29957e3a-6984-4574-810b-f7c1ae3fdcfd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:17:38.2096588Z,05feb059-a293-4606-84d4-f8693742287f,Core Directory,RoleManagement,Add member to role,Success,,,User,Ruth29 Davis27 365 Barbara23,3a7bbe99-bb6d-4b48-8c28-76d49162fe2f,jonathan24@contoso.com,2603:1030:7:ba1:d9bf:533c:2006:84be,,,,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Role.ObjectID,,"""0fa7b055-8791-47e2-8a4d-81ca390203d8""",Role.DisplayName,,"""Teams Administrator""",Role.TemplateId,,"""0fa7b055-8791-47e2-8a4d-81ca390203d8""",Role.WellKnownObjectName,,"""TeamsServiceAdmins""",,,,Role,,0fa7b055-8791-47e2-8a4d-81ca390203d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{85}
2025-09-07T14:14:58.7069733Z,fed23451-6e0b-4e9e-805d-0097145617b9,Core Directory,DirectoryManagement,Set Company Information,Success,,,Application,Ruth29 Davis27 365 Barbara23,,,,,,f5785247-8f04-49bf-8a4d-aec7eb5f79be,,Directory,Contoso,063b27d9-43ef-4b3c-88e0-ca84cb74ae45,,Included Updated Properties,,"""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,User-Bailey15,O365AdminPortal,,,,,,,,,,,{84},{85}
2025-09-07T14:13:38.3250985Z,bb96a7e6-eae0-468a-8a2a-51f90740e840,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,ffeccd7f-84bb-4ff7-8e04-2956cfb97573,tyler25@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""samantha22 14 Laura31"",""DeviceToken"":""apns2-101a8e1814bd57a88d11533b55882c453eb058cce2a23ca396d6339c0657100b"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.26"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""70f3508e-0bfb-4533-878c-c6b622149e2b"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-07-02T10:45:40.0823871Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 14 Laura31"",""DeviceToken"":""apns2-101a8e1814bd57a88d11533b55882c453eb058cce2a23ca396d6339c0657100b"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""70f3508e-0bfb-4533-878c-c6b622149e2b"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-07T14:13:37.9578229Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-07T14:13:31.6994199Z,0f4a4d5c-8dbe-4646-8843-73d591db23be,Core Directory,UserManagement,Update user,Success,,,Application,Davis27 365 SharePoint Ronald35,,,,,,f5a02ac7-315f-46c9-8a1d-6779c50069a6,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-07T14:13:31.6934204Z,0f4a4d5c-8dbe-4646-8843-73d591db23be,Core Directory,UserManagement,Update user,Success,,,Application,Davis27 365 SharePoint Ronald35,,,,,,f5a02ac7-315f-46c9-8a1d-6779c50069a6,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,Included Updated Properties,,"""""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-07T13:58:43.5301705Z,e9f9106e-4dd5-457f-8c21-36afbc90a45b,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,a1f9f5fb-3108-46b1-8348-24e023f5f3c0,jimenez20@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-10839077fe98d3466b0b499ba524a3b82211306db0e5929d564699ae0729dcd0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""a9e0c782-c398-4939-8bda-1469d6ce16de"",""Id"":""fe417467-c666-40b6-8bac-891ace6b2fb0"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-04T13:06:42.2962366Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-10839077fe98d3466b0b499ba524a3b82211306db0e5929d564699ae0729dcd0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""a9e0c782-c398-4939-8bda-1469d6ce16de"",""Id"":""fe417467-c666-40b6-8bac-891ace6b2fb0"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-07T13:58:43.3110916Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-07T12:45:40.5063688Z,7ccb311e-47e8-4c2e-88f2-b05f4f5fb417,Core Directory,UserManagement,Update user,Success,,,Application,Ruth29 Samantha45 Matthew13,,,,,,4666ea59-568a-432a-8dd5-db69986f5103,,User,,ab864f5a-d5a4-4778-880e-07892edf66e8,shirley15@contoso.com,Included Updated Properties,,"""""",TargetId.UserType,,"""Member""",ActorId.ServicePrincipalNames,,"""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""",SPN,,"""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-07T12:00:35.5958531Z,76dcdfe4-e0a6-4245-8c55-8138661f03d2,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-NIQRATC,614feda3-665c-4b44-8070-b33e3f970f74,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""fe1817c7-cab7-4c61-8021-216ae46367e7""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,fe1817c7-cab7-4c61-8021-216ae46367e7,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-07T11:59:10.3673869Z,c60ea9ab-24c5-483f-82e2-9f25a0184d2e,Core Directory,ApplicationManagement,Remove delegated permission grant,Success,,,Application,Davis27 365 SharePoint Ronald35,,,,,,f5a02ac7-315f-46c9-8a1d-6779c50069a6,,ServicePrincipal,Ruth29 Bailey32,c6f113cf-3e02-45c0-8c9b-50ed2a7a906a,,DelegatedPermissionGrant.Scope,"""TeamsTab.Create AppCatalog.Read.All AppCatalog.Submit Channel.ReadBasic.All EduAssignments.ReadBasic EduRoster.ReadBasic Files.Read.All Files.ReadWrite.All Group.Read.All Lee29.Read Lee29.Read.All Jenkins35.Read.All TeamsAppInstallation.ReadWriteSelfForTeam User.Read User.ReadBasic.All Tasks.ReadWrite Group-Morales23.ReadWrite.All Team.ReadBasic.All Channel.Create Sites.Read.All TeamsAppInstallation.ReadWriteForTeam PrinterShare.ReadBasic.All PrintJob.Create PrintJob.ReadBasic FileStorageContainer.Selected Calendars.Read Files.Read Kelly50mber.Read.All InformationProtectionPolicy.Read ChatMember.Read""","""SensitivityLabel.Read TeamsTab.Create AppCatalog.Read.All AppCatalog.Submit Channel.ReadBasic.All EduAssignments.ReadBasic EduRoster.ReadBasic Files.Read.All Files.ReadWrite.All Group.Read.All Lee29.Read Lee29.Read.All Jenkins35.Read.All TeamsAppInstallation.ReadWriteSelfForTeam User.Read User.ReadBasic.All Tasks.ReadWrite Group-Morales23.ReadWrite.All Team.ReadBasic.All Channel.Create Sites.Read.All TeamsAppInstallation.ReadWriteForTeam PrinterShare.ReadBasic.All PrintJob.Create PrintJob.ReadBasic FileStorageContainer.Selected Calendars.Read Files.Read Kelly50mber.Read.All InformationProtectionPolicy.Read ChatMember.Read""",DelegatedPermissionGrant.ConsentType,"""AllPrincipals""","""AllPrincipals""",ServicePrincipal.ObjectID,,"""e1434a04-577b-4916-82a7-ef2913ec2fe3""",ServicePrincipal.DisplayName,,,ServicePrincipal.AppId,,,ServicePrincipal,,e1434a04-577b-4916-82a7-ef2913ec2fe3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AppId,00000003-0000-0000-c000-000000000000,,,,,,,,,,,{85}
