"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Joshua","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2025-11-30 14:41:58","mark@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-30T14:41:58"",""Id"":""846b9840-70af-42b2-8083-1f9d120dbd2f"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""84.239.27.17"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/4.0 (compatible; MSIE 7.0; Windows NT 6.2; WOW64; Trident\/7.0; .NET4.0C; .NET4.0E; HCTE; Tablet PC 2.0; McAfee)""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""84.239.27.17"",""InterSystemsId"":""46d6fdab-5b09-4ec0-8eed-e9581633e1b5"",""IntraSystemId"":""846b9840-70af-42b2-8083-1f9d120dbd2f"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""7c982662-eda2-401e-82b0-934385069fbd"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows""},{""Name"":""BrowserType"",""Value"":""IE""},{""Name"":""SessionId"",""Value"":""3df6b540-dff8-4a32-8d44-9a19fd0e0e0c""}],""ErrorNumber"":""65001"",""LogonError"":""DelegationDoesNotExist""}","167","209","846b9840-70af-42b2-8083-1f9d120dbd2f","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 09:33:32","ramos@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-30T09:33:32"",""Id"":""390a21da-0699-4603-886c-0a5818565803"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""9d1a899d-8948-42b1-8e28-39013feb9812"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""183.80.40.211"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""ramos@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""9d1a899d-8948-42b1-8e28-39013feb9812"",""Type"":0},{""ID"":""ramos@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""183.80.40.211"",""InterSystemsId"":""73235d42-3750-4a3b-863a-e869e4efcf38"",""IntraSystemId"":""390a21da-0699-4603-886c-0a5818565803"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","168","209","390a21da-0699-4603-886c-0a5818565803","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 08:46:09","thomas@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-30T08:46:09"",""Id"":""b16277cd-30ce-4f2b-8809-863676096ac0"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""104.234.1.155"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""thomas@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""Type"":0},{""ID"":""thomas@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""104.234.1.155"",""InterSystemsId"":""4d0c7137-30b5-4a1f-8e70-171733135174"",""IntraSystemId"":""b16277cd-30ce-4f2b-8809-863676096ac0"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","169","209","b16277cd-30ce-4f2b-8809-863676096ac0","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-29 19:04:14","morales2@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-29T19:04:14"",""Id"":""0383bafc-7183-431d-81e6-d7c39bfe3491"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""137a0cf7-c356-4be2-83a5-74085cc0edff"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2600:1004:b036:7e46:b25e:2e5d:5c06:ae9"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""morales2@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit\/605.1.15 (KHTML, like Gecko) Version\/18.6 Safari\/605.1.15""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""137a0cf7-c356-4be2-83a5-74085cc0edff"",""Type"":0},{""ID"":""morales2@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2600:1004:b036:7e46:b25e:2e5d:5c06:ae9"",""InterSystemsId"":""18fb3564-8f54-46c9-86dd-3ab481cceb76"",""IntraSystemId"":""0383bafc-7183-431d-81e6-d7c39bfe3491"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""MacOs""},{""Name"":""BrowserType"",""Value"":""Safari""},{""Name"":""SessionId"",""Value"":""ee71392c-2499-4c19-8a12-b841ba6b9e25""}],""ErrorNumber"":""0""}","170","209","0383bafc-7183-431d-81e6-d7c39bfe3491","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-29 19:04:14","morales2@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-29T19:04:14"",""Id"":""917f340a-46bc-40e9-8d90-375489cdbe19"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""137a0cf7-c356-4be2-83a5-74085cc0edff"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2600:1004:b036:7e46:b25e:2e5d:5c06:ae9"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""morales2@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit\/605.1.15 (KHTML, like Gecko) Version\/18.6 Safari\/605.1.15""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""137a0cf7-c356-4be2-83a5-74085cc0edff"",""Type"":0},{""ID"":""morales2@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2600:1004:b036:7e46:b25e:2e5d:5c06:ae9"",""InterSystemsId"":""18fb3564-8f54-46c9-86dd-3ab481cceb76"",""IntraSystemId"":""917f340a-46bc-40e9-8d90-375489cdbe19"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""MacOs""},{""Name"":""BrowserType"",""Value"":""Safari""},{""Name"":""SessionId"",""Value"":""ee71392c-2499-4c19-8a12-b841ba6b9e25""}],""ErrorNumber"":""0""}","171","209","917f340a-46bc-40e9-8d90-375489cdbe19","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-29 00:24:32","tyler@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-29T00:24:32"",""Id"":""04bfb6a9-31b7-4fb3-8ad5-5577cb05fb8a"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""141e9c0b-1791-4907-8245-16c96c6c7ab2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2601:742:201:b7ee:3f13:42a0:3f10:9217"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""tyler@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""141e9c0b-1791-4907-8245-16c96c6c7ab2"",""Type"":0},{""ID"":""tyler@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2601:742:201:b7ee:3f13:42a0:3f10:9217"",""InterSystemsId"":""a0780c29-9227-445b-8d79-44c08f43fcc5"",""IntraSystemId"":""04bfb6a9-31b7-4fb3-8ad5-5577cb05fb8a"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""Id"",""Value"":""af94ed87-3765-4eb9-8c82-0603951dc9f3""},{""Name"":""DisplayName"",""Value"":""HOST-1F386A""},{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""TrustType"",""Value"":""0""},{""Name"":""SessionId"",""Value"":""4a53ef90-157a-4fec-884e-5632198953f8""}],""ErrorNumber"":""0""}","172","209","04bfb6a9-31b7-4fb3-8ad5-5577cb05fb8a","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 20:16:10","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T20:16:10"",""Id"":""07e30e1a-3548-4fe2-8152-4d213db3d21b"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""109.233.212.31"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""109.233.212.31"",""InterSystemsId"":""53c9344f-b4ff-4248-843f-1fa0c2d618cf"",""IntraSystemId"":""07e30e1a-3548-4fe2-8152-4d213db3d21b"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","173","209","07e30e1a-3548-4fe2-8152-4d213db3d21b","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 14:55:18","cstoll@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-28T14:55:18"",""Id"":""7f8d6364-1641-4f17-882f-90e73a19fb6a"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""990b55a9-d089-4971-898b-01991325768a"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""128.32.112.24"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""cstoll@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""990b55a9-d089-4971-898b-01991325768a"",""Type"":0},{""ID"":""cstoll@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""128.32.112.24"",""InterSystemsId"":""c4a14823-6974-4e56-8bc5-0e2ed42fc0c3"",""IntraSystemId"":""7f8d6364-1641-4f17-882f-90e73a19fb6a"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""ef492e3e-f4d2-4464-8ff5-92a272378c7a""}],""ErrorNumber"":""0""}","174","209","7f8d6364-1641-4f17-882f-90e73a19fb6a","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 10:22:04","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T10:22:04"",""Id"":""12cb7b76-1e6a-4ae3-802a-4aabbaa46247"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""94.51.104.84"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""94.51.104.84"",""InterSystemsId"":""869b382a-a280-4689-81a1-ed04920adf73"",""IntraSystemId"":""12cb7b76-1e6a-4ae3-802a-4aabbaa46247"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","175","209","12cb7b76-1e6a-4ae3-802a-4aabbaa46247","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-28 10:22:06","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-28T10:22:06"",""Id"":""1d7979ad-a7e0-46c5-88aa-f39603210c74"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""87.103.126.156"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""87.103.126.156"",""InterSystemsId"":""e35cd708-dc1d-4890-8916-c25c570d7567"",""IntraSystemId"":""1d7979ad-a7e0-46c5-88aa-f39603210c74"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","176","209","1d7979ad-a7e0-46c5-88aa-f39603210c74","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 20:37:21","cynthia3@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-27T20:37:21"",""Id"":""e5479c11-edbb-4630-8fbc-7608fd83a683"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a11:a580:84d5:ae43:6639:e255:eccf:5074"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""cynthia3@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""Type"":0},{""ID"":""cynthia3@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2a11:a580:84d5:ae43:6639:e255:eccf:5074"",""InterSystemsId"":""e0febfe0-2250-43fd-882c-83bf9855d999"",""IntraSystemId"":""e5479c11-edbb-4630-8fbc-7608fd83a683"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""WebKit""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","177","209","e5479c11-edbb-4630-8fbc-7608fd83a683","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 20:35:41","cynthia3@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-27T20:35:41"",""Id"":""da82fd2b-62fd-4ce2-8a12-9315ef860567"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a11:a580:8409:1d79:3d14:2115:d44a:c5b3"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""cynthia3@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""Type"":0},{""ID"":""cynthia3@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2a11:a580:8409:1d79:3d14:2115:d44a:c5b3"",""InterSystemsId"":""75848bed-d8ec-43c9-82c0-e518e94cbeff"",""IntraSystemId"":""da82fd2b-62fd-4ce2-8a12-9315ef860567"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""WebKit""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","178","209","da82fd2b-62fd-4ce2-8a12-9315ef860567","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-27 20:35:41","cynthia3@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-27T20:35:41"",""Id"":""da82fd2b-62fd-4ce2-8a12-9315ef860567"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2a11:a580:8409:1d79:3d14:2115:d44a:c5b3"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""cynthia3@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""4a149da8-a847-41bc-84e9-2dcbb1a06be2"",""Type"":0},{""ID"":""cynthia3@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2a11:a580:8409:1d79:3d14:2115:d44a:c5b3"",""InterSystemsId"":""75848bed-d8ec-43c9-82c0-e518e94cbeff"",""IntraSystemId"":""da82fd2b-62fd-4ce2-8a12-9315ef860567"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""WebKit""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","179","209","da82fd2b-62fd-4ce2-8a12-9315ef860567","True","Unchanged"
