"ActivityDateTime","ActivityDisplayName","AdditionalDetails.1.Key","AdditionalDetails.1.Value","AdditionalDetails.1.AdditionalProperties","AdditionalDetails.2.Key","AdditionalDetails.2.Value","AdditionalDetails.2.AdditionalProperties","AdditionalDetails.3.Key","AdditionalDetails.3.Value","AdditionalDetails.3.AdditionalProperties","Category","CorrelationId","Id","InitiatedBy.App.AppId","InitiatedBy.App.DisplayName","InitiatedBy.App.ServicePrincipalId","InitiatedBy.App.ServicePrincipalName","InitiatedBy.App.AdditionalProperties","InitiatedBy.LinkableIdentifiers.DeviceId","InitiatedBy.LinkableIdentifiers.SessionId","InitiatedBy.LinkableIdentifiers.TokenDetails.IssuedAtDateTime","InitiatedBy.LinkableIdentifiers.TokenDetails.UniqueTokenIdentifier","InitiatedBy.LinkableIdentifiers.TokenDetails.AdditionalProperties","InitiatedBy.LinkableIdentifiers.AdditionalProperties","InitiatedBy.User.DisplayName","InitiatedBy.User.HomeTenantId","InitiatedBy.User.HomeTenantName","InitiatedBy.User.IPAddress","InitiatedBy.User.Id","InitiatedBy.User.UserPrincipalName","InitiatedBy.User.AdditionalProperties","InitiatedBy.AdditionalProperties","LoggedByService","OperationType","Result","ResultReason","TargetResources.1.DisplayName","TargetResources.1.GroupType","TargetResources.1.Id","TargetResources.1.ModifiedProperties.1.DisplayName","TargetResources.1.ModifiedProperties.1.NewValue","TargetResources.1.ModifiedProperties.1.OldValue","TargetResources.1.ModifiedProperties.1.AdditionalProperties","TargetResources.1.ModifiedProperties.2.DisplayName","TargetResources.1.ModifiedProperties.2.NewValue","TargetResources.1.ModifiedProperties.2.OldValue","TargetResources.1.ModifiedProperties.2.AdditionalProperties","TargetResources.1.ModifiedProperties.3.DisplayName","TargetResources.1.ModifiedProperties.3.NewValue","TargetResources.1.ModifiedProperties.3.OldValue","TargetResources.1.ModifiedProperties.3.AdditionalProperties","TargetResources.1.ModifiedProperties.4.DisplayName","TargetResources.1.ModifiedProperties.4.NewValue","TargetResources.1.ModifiedProperties.4.OldValue","TargetResources.1.ModifiedProperties.4.AdditionalProperties","TargetResources.1.ModifiedProperties.5.DisplayName","TargetResources.1.ModifiedProperties.5.NewValue","TargetResources.1.ModifiedProperties.5.OldValue","TargetResources.1.ModifiedProperties.5.AdditionalProperties","TargetResources.1.ModifiedProperties.6.DisplayName","TargetResources.1.ModifiedProperties.6.NewValue","TargetResources.1.ModifiedProperties.6.OldValue","TargetResources.1.ModifiedProperties.6.AdditionalProperties","TargetResources.1.ModifiedProperties.7.DisplayName","TargetResources.1.ModifiedProperties.7.NewValue","TargetResources.1.ModifiedProperties.7.OldValue","TargetResources.1.ModifiedProperties.7.AdditionalProperties","TargetResources.1.Type","TargetResources.1.UserPrincipalName","TargetResources.1.AdditionalProperties","UserAgent","AdditionalProperties"
"2026-07-22 03:09:59","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","53e24025-070b-4716-9221-d1c1a0c97dda","Authentication Methods_53e24025-070b-4716-9221-d1c1a0c97dda_BODE9_6195806","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Lee Gu",,,"172.179.190.175","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Lee Gu",,"a6628d6a-2493-43f1-970d-665e45b2e6d5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:59","Update user","UserType","Member",,,,,,,,"UserManagement","0e8a41c1-2a2c-443d-9b8e-8e19e15603e1","Directory_0e8a41c1-2a2c-443d-9b8e-8e19e15603e1_C4UV3_194749916",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"a6628d6a-2493-43f1-970d-665e45b2e6d5","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:59","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","08e391cd-4866-4897-ace0-88508c884347","Authentication Methods_08e391cd-4866-4897-ace0-88508c884347_7048M_117212986",,,,,,,,,,,,"Lee Gu",,,"47.152.78.88","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Lee Gu",,"a6628d6a-2493-43f1-970d-665e45b2e6d5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:48","User registered security info","TransactionId","00665757-3f23-5509-987a-3a72e79496ad",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","64a487e1-4433-43a0-9fca-f38c58d1aa7e","Authentication Methods_64a487e1-4433-43a0-9fca-f38c58d1aa7e_VHJ1O_116800723",,,,,,,,,,,,"Lee Gu",,,"47.152.78.88","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Lee Gu",,"a6628d6a-2493-43f1-970d-665e45b2e6d5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:47","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","aa9c26a3-8fb4-4a69-a9c0-8ec92b397e8a","Authentication Methods_aa9c26a3-8fb4-4a69-a9c0-8ec92b397e8a_FD924_87877857","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Lee Gu",,,"172.179.190.163","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Lee Gu",,"a6628d6a-2493-43f1-970d-665e45b2e6d5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:47","Update user","UserType","Member",,,,,,,,"UserManagement","471f5d85-4b1c-4009-bec5-94cbdc9df666","Directory_471f5d85-4b1c-4009-bec5-94cbdc9df666_LVHPK_221141628",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"a6628d6a-2493-43f1-970d-665e45b2e6d5","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:46","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","b89df6d7-a4ce-437d-9524-5dcaea57aad4","Authentication Methods_b89df6d7-a4ce-437d-9524-5dcaea57aad4_VU92V_213498774",,,,,,,,,,,,"Lee Gu",,,"172.179.190.163",,"LeeG@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"2026-07-22 03:09:46","Update user","UserType","Member",,,,,,,,"UserManagement","1c111269-0c72-41e5-afe0-9861684cbf3c","Directory_1c111269-0c72-41e5-afe0-9861684cbf3c_LVHPK_221140785",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"a6628d6a-2493-43f1-970d-665e45b2e6d5","StrongAuthenticationMethod","[{""MethodType"":7,""Default"":true}]","[]",,"Included Updated Properties","""StrongAuthenticationMethod""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:46","Update user","UserType","Member",,,,,,,,"UserManagement","b75b4cbe-f0f5-4f12-a123-b591127bc9f1","Directory_b75b4cbe-f0f5-4f12-a123-b591127bc9f1_KFA4X_26039149",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"a6628d6a-2493-43f1-970d-665e45b2e6d5","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""5fdb215d-3735-4d9a-bde4-cad2a1cea691"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-22T03:09:45.9393652Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:09:36","User started security info registration","TransactionId","00665757-3f23-5509-987a-3a72e79496ad",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","8bdfaf93-f4db-480c-8426-13519525f73a","Authentication Methods_8bdfaf93-f4db-480c-8426-13519525f73a_PXALU_114544789",,,,,,,,,,,,"Lee Gu",,,"47.152.78.88","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User started the registration for Authenticator App with Code","Lee Gu",,"a6628d6a-2493-43f1-970d-665e45b2e6d5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LeeG@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:25","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","b0bfca65-651b-44a1-b8b2-8e0b616e0a8b","Directory_b0bfca65-651b-44a1-b8b2-8e0b616e0a8b_2MJKK_53496872",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-AKvPp0D_BSq8gh7Z8zklj, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: e9f32a80-3fd0-4ac1-af20-87b67cce4963, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:08:25","Add app role assignment grant to user","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"UserManagement","b0bfca65-651b-44a1-b8b2-8e0b616e0a8b","Directory_b0bfca65-651b-44a1-b8b2-8e0b616e0a8b_2MJKK_53496866",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","AppRole.Id","""00000000-0000-0000-0000-000000000000""",,,"AppRole.Value","""""",,,"AppRole.DisplayName","""""",,,"AppRoleAssignment.CreatedDateTime","""2026-07-22T03:08:25.2867041Z""",,,"AppRoleAssignment.LastModifiedDateTime","""2026-07-22T03:08:25.2867041Z""",,,"User.ObjectID","""e9f32a80-3fd0-4ac1-af20-87b67cce4963""",,,"User.UPN","""JoniS@854jpt.onmicrosoft.com""",,,"ServicePrincipal",,,"",
"2026-07-22 03:08:25","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","b0bfca65-651b-44a1-b8b2-8e0b616e0a8b","Directory_b0bfca65-651b-44a1-b8b2-8e0b616e0a8b_2MJKK_53496823",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,,"DelegatedPermissionGrant.ConsentType","""Principal""",,,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:08:21","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","5e8b5e41-44c1-4a5f-a05d-9e5a4494acbd","Authentication Methods_5e8b5e41-44c1-4a5f-a05d-9e5a4494acbd_21YC2_102917162","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Joni Sherman",,,"172.179.190.162","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Joni Sherman",,"e9f32a80-3fd0-4ac1-af20-87b67cce4963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:21","Update user","UserType","Member",,,,,,,,"UserManagement","a4e15af1-dce8-43c1-9272-4f4e6d8dd308","Directory_a4e15af1-dce8-43c1-9272-4f4e6d8dd308_VA60N_21722714",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"e9f32a80-3fd0-4ac1-af20-87b67cce4963","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:21","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","7a2f60ea-5b45-49f7-8bff-b4001b439a6d","Authentication Methods_7a2f60ea-5b45-49f7-8bff-b4001b439a6d_PMHS1_114524250",,,,,,,,,,,,"Joni Sherman",,,"47.152.78.88","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Joni Sherman",,"e9f32a80-3fd0-4ac1-af20-87b67cce4963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:18","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","61938f0e-2700-4d18-acf9-ca1eed703cad","Authentication Methods_61938f0e-2700-4d18-acf9-ca1eed703cad_WVANK_160174056","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Joni Sherman",,,"172.179.190.163","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Joni Sherman",,"e9f32a80-3fd0-4ac1-af20-87b67cce4963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:18","User registered security info","TransactionId","00665757-3f23-550a-997f-473c42581251",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","6cb61841-2277-433c-8392-6c32913e39af","Authentication Methods_6cb61841-2277-433c-8392-6c32913e39af_79A3T_116769837",,,,,,,,,,,,"Joni Sherman",,,"47.152.78.88","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Joni Sherman",,"e9f32a80-3fd0-4ac1-af20-87b67cce4963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:17","Update user","UserType","Member",,,,,,,,"UserManagement","01568728-b725-42e0-a492-e25e89cf8ec5","Directory_01568728-b725-42e0-a492-e25e89cf8ec5_71M64_62943867",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"e9f32a80-3fd0-4ac1-af20-87b67cce4963","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:17","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","67976984-7a20-48e2-acc2-2eb576b579dd","Authentication Methods_67976984-7a20-48e2-acc2-2eb576b579dd_81ACC_9440792",,,,,,,,,,,,"Joni Sherman",,,"172.179.190.163",,"JoniS@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"2026-07-22 03:08:17","Update user","UserType","Member",,,,,,,,"UserManagement","d66b5999-8455-4938-87f7-bddacf72885c","Directory_d66b5999-8455-4938-87f7-bddacf72885c_4K345_232508551",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"e9f32a80-3fd0-4ac1-af20-87b67cce4963","StrongAuthenticationMethod","[{""MethodType"":7,""Default"":true}]","[]",,"Included Updated Properties","""StrongAuthenticationMethod""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:08:16","Update user","UserType","Member",,,,,,,,"UserManagement","dced5b7b-a821-4769-b3c7-c9bca46c7122","Directory_dced5b7b-a821-4769-b3c7-c9bca46c7122_U34DI_13021237",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"e9f32a80-3fd0-4ac1-af20-87b67cce4963","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""62db97eb-9e7a-46ec-88b0-f65ac7835d52"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-22T03:08:16.0418341Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:07:56","User started security info registration","TransactionId","00665757-3f23-550a-997f-473c42581251",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","3ddd6f1d-8dfc-4a7b-ba8f-a0d2678c573a","Authentication Methods_3ddd6f1d-8dfc-4a7b-ba8f-a0d2678c573a_2OJOX_116762581",,,,,,,,,,,,"Joni Sherman",,,"47.152.78.88","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User started the registration for Authenticator App with Code","Joni Sherman",,"e9f32a80-3fd0-4ac1-af20-87b67cce4963",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JoniS@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:07:11","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","51401c4c-31d2-42c5-a3b7-3812b184a116","Directory_51401c4c-31d2-42c5-a3b7-3812b184a116_JJSL5_3007829",,,,,,,,,,,,"Azure ESTS Service",,,"135.224.37.163","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-N8HyHv2i8T76x1GwmCS9A, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: 877cf08d-68bf-4fbc-beb1-d46c26092f40, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:07:11","Add app role assignment grant to user","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"UserManagement","51401c4c-31d2-42c5-a3b7-3812b184a116","Directory_51401c4c-31d2-42c5-a3b7-3812b184a116_JJSL5_3007823",,,,,,,,,,,,"Azure ESTS Service",,,"135.224.37.163","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","AppRole.Id","""00000000-0000-0000-0000-000000000000""",,,"AppRole.Value","""""",,,"AppRole.DisplayName","""""",,,"AppRoleAssignment.CreatedDateTime","""2026-07-22T03:07:11.6568866Z""",,,"AppRoleAssignment.LastModifiedDateTime","""2026-07-22T03:07:11.6568866Z""",,,"User.ObjectID","""877cf08d-68bf-4fbc-beb1-d46c26092f40""",,,"User.UPN","""JohannaL@854jpt.onmicrosoft.com""",,,"ServicePrincipal",,,"",
"2026-07-22 03:07:11","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","51401c4c-31d2-42c5-a3b7-3812b184a116","Directory_51401c4c-31d2-42c5-a3b7-3812b184a116_JJSL5_3007793",,,,,,,,,,,,"Azure ESTS Service",,,"135.224.37.163","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,,"DelegatedPermissionGrant.ConsentType","""Principal""",,,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:07:02","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","a5132079-bff8-4a21-a27f-394afef0ed77","Authentication Methods_a5132079-bff8-4a21-a27f-394afef0ed77_AYSEI_122936569","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Johanna Lorenz",,,"172.179.190.161","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Johanna Lorenz",,"877cf08d-68bf-4fbc-beb1-d46c26092f40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:07:02","Update user","UserType","Member",,,,,,,,"UserManagement","61d5493b-d5fc-4de6-9491-63e994e0a854","Directory_61d5493b-d5fc-4de6-9491-63e994e0a854_71M64_62843597",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"877cf08d-68bf-4fbc-beb1-d46c26092f40","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:07:02","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","2dbfa9cf-8ad8-4198-9352-263bfb784e8e","Authentication Methods_2dbfa9cf-8ad8-4198-9352-263bfb784e8e_BM4I4_116742749",,,,,,,,,,,,"Johanna Lorenz",,,"47.152.78.88","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Johanna Lorenz",,"877cf08d-68bf-4fbc-beb1-d46c26092f40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
