UserId,Operation,Recordtypes,AppAccessContext.AADSessionId,AppAccessContext.APIId,AppAccessContext.ClientAppId,AppAccessContext.IssuedAtTime,AppAccessContext.UniqueTokenId,CreationTime,Id,OrganizationId,ResultStatus,UserKey,UserType,Version,Workload,ClientIP,AppId,AuthType,ClientAppId,ClientIPAddress,ClientInfoString,ExternalAccess,HostAppId,InternalLogonType,LogonType,LogonUserSid,MailboxGuid,MailboxOwnerSid,MailboxOwnerUPN,OrganizationName,OriginatingServer,TokenObjectId,TokenTenantId,TokenType,Item.Attachments,Item.Id,Item.ImmutableId,Item.InternetMessageId,Item.IsRecord,Item.ParentFolder.Id,Item.ParentFolder.Path,Item.SizeInBytes,Item.Subject,ObjectId,AppPoolName,CorrelationID,Parameters.1.Name,Parameters.1.Value,Parameters.2.Name,Parameters.2.Value,Parameters.3.Name,Parameters.3.Value,Parameters.4.Name,Parameters.4.Value,Parameters.5.Name,Parameters.5.Value,Parameters.6.Name,Parameters.6.Value,RequestId,SessionId,SaveToSentItems,ActorInfoString,ModifiedProperties.1,AzureActiveDirectoryEventType,ExtendedProperties.1.Name,ExtendedProperties.1.Value,ExtendedProperties.2.Name,ExtendedProperties.2.Value,ExtendedProperties.3.Name,ExtendedProperties.3.Value,ExtendedProperties.4.Name,ExtendedProperties.4.Value,ModifiedProperties,Actor.1.ID,Actor.1.Type,Actor.2.ID,Actor.2.Type,ActorContextId,ActorIpAddress,InterSystemsId,IntraSystemId,SupportTicketId,Target.1.ID,Target.1.Type,TargetContextId,ApplicationId,DeviceProperties.1.Name,DeviceProperties.1.Value,DeviceProperties.2.Name,DeviceProperties.2.Value,ErrorNumber,ExtendedProperties.5.Name,ExtendedProperties.5.Value,DeviceProperties.3.Name,DeviceProperties.3.Value,LogonError
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:27,85814d66-a92d-4e10-8df9-507f84b7a795,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,0c256cb1-cae3-4ecc-828c-ee30b29670f1,85814d66-a92d-4e10-8df9-507f84b7a795,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:27,97546208-d6a1-4c61-8290-0bbc74ec2314,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,dc2e8b1a-c7e0-4bad-8f0e-a97d6fd876c7,97546208-d6a1-4c61-8290-0bbc74ec2314,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:26,2459afb3-190a-496b-8f81-2f60396595eb,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,c6027c30-1564-4472-8eea-28ea56e75549,2459afb3-190a-496b-8f81-2f60396595eb,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:26,0666db5a-400b-4f03-8d3f-a853651a1901,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,8534e163-b0f3-4c1c-8a64-21c29e58844b,0666db5a-400b-4f03-8d3f-a853651a1901,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:25,8251dcf0-d88c-43a9-83a3-03ea7a385dbd,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,d1867aac-d5c0-4259-8bd2-0c64cd13991c,8251dcf0-d88c-43a9-83a3-03ea7a385dbd,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:25,ae2db23d-16de-4321-858a-d4dc28184125,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,496e37e5-10b0-42be-8463-b8a0e23617d9,ae2db23d-16de-4321-858a-d4dc28184125,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:25,bf7853ad-84b9-4994-88d8-3e34681c91dc,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,0fecd27f-c04e-4dd5-8f7a-a44251d7c4df,bf7853ad-84b9-4994-88d8-3e34681c91dc,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:33:22,b5d0274d-1439-47e2-8783-1ae194da24b5,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,2f7a7ef2-9ecc-4651-83a5-09dbc898571d,b5d0274d-1439-47e2-8783-1ae194da24b5,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:57,2bbfa3af-c600-41c1-8005-018436904689,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,2f801f65-4548-4ba9-827b-0184093c6ba8,2bbfa3af-c600-41c1-8005-018436904689,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:42,97384426-ac7f-45e3-8b71-50f6dbd7212f,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,a25e9302-36f0-4398-8e81-de0f30656562,97384426-ac7f-45e3-8b71-50f6dbd7212f,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:37,1f6170bf-c176-4099-8331-ed85f6721079,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,899ea41b-01a0-460f-8b9c-d536886f74e1,1f6170bf-c176-4099-8331-ed85f6721079,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:36,30b2e4d1-fad9-4a03-89bc-0a1ff898c545,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,67df0466-bf20-43d3-864a-8f7da84c4cea,30b2e4d1-fad9-4a03-89bc-0a1ff898c545,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:34,1fa38ed6-fbfe-470f-80a4-b1eac80efb81,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,b79bdcbe-36da-4a37-82cf-b4e10acf8f23,1fa38ed6-fbfe-470f-80a4-b1eac80efb81,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:33,bf0ca4c7-f375-4d45-8108-8008de74f49d,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,d11ea3a7-299c-4f16-8e08-5ce4d81f39dc,bf0ca4c7-f375-4d45-8108-8008de74f49d,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
gutierrez2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:32:33,6d710e1b-7d4d-43bf-8305-81115607f508,9fc57536-e8d3-4117-8537-fc27bc714352,Success,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,1,AzureActiveDirectory,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000002-0000-0ff1-ce00-000000000000,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36",RequestType,OAuth2:Authorize,,,,f9a62fe7-59eb-467a-848b-b0f4588e5386,0,gutierrez2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2600:1f18:5c9a:a468:8241:17f9:1526:6a4d,e4d5ce6b-5feb-4974-8d8c-24e0c43355ce,6d710e1b-7d4d-43bf-8305-81115607f508,,00000002-0000-0ff1-ce00-000000000000,0,9fc57536-e8d3-4117-8537-fc27bc714352,de7d7402-70c8-4e5e-8a00-fa48659038c2,OS,Windows10,BrowserType,Chrome,50057,,,SessionId,6221db44-b1b2-4f77-8b47-77bff877410b,UserDisabled
Not Available,UserLoggedIn,15,,,,,,2025-12-17T16:31:57,93c15c08-bfe5-490c-85ab-ec0bfa0a9d8a,9fc57536-e8d3-4117-8537-fc27bc714352,Success,6a62563f-3db3-4095-8af2-60bb41bf15ac,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,eed95cc3-344f-40ca-8c5f-748c1e74409b,93c15c08-bfe5-490c-85ab-ec0bfa0a9d8a,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
Not Available,UserLoginFailed,15,,,,,,2025-12-17T16:31:48,c3082b92-229c-49bb-8c43-283c8353b3b2,9fc57536-e8d3-4117-8537-fc27bc714352,Success,6a62563f-3db3-4095-8af2-60bb41bf15ac,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:EndAuth,,,,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,eed95cc3-344f-40ca-8c5f-748c1e74409b,c3082b92-229c-49bb-8c43-283c8353b3b2,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,50074,,,,,UserStrongAuthClientAuthNRequiredInterrupt
Not Available,UserLoggedIn,15,,,,,,2025-12-17T16:31:47,03aa4855-865a-4f8d-819c-5c4d377a4598,9fc57536-e8d3-4117-8537-fc27bc714352,Success,6a62563f-3db3-4095-8af2-60bb41bf15ac,4,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,RequestType,SAS:BeginAuth,,,,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,,,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,eed95cc3-344f-40ca-8c5f-748c1e74409b,03aa4855-865a-4f8d-819c-5c4d377a4598,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,,,0,,,,,
jackson2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:31:41,5461aa27-8f95-4654-8aa3-82ea4a095174,9fc57536-e8d3-4117-8537-fc27bc714352,Success,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,1,AzureActiveDirectory,2a05:541:116:5e33:4aec:2433:45e1:ce28,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,SAS:EndAuth,,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,jackson2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:5e33:4aec:2433:45e1:ce28,eed95cc3-344f-40ca-8c5f-748c1e74409b,5461aa27-8f95-4654-8aa3-82ea4a095174,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,SessionId,d169bd3b-9ed9-4fea-87e5-74e9c4748925,50074,,,,,UserStrongAuthClientAuthNRequiredInterrupt
jackson2@consolidatedmsgr.com,UserLoginFailed,15,,,,,,2025-12-17T16:30:17,6137aa1a-32fd-4f37-88a3-29890a89d212,9fc57536-e8d3-4117-8537-fc27bc714352,Success,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,1,AzureActiveDirectory,2a05:541:116:c8f:59a2:44ad:532f:ee3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,4765445b-32c6-49b0-83e6-1d93765276ca,,,,,,,,,,,,,,,,,,,,1,ResultStatusDetail,Success,UserAgent,axios/1.13.2,UserAuthenticationMethod,16,RequestType,Login:login,,6a62563f-3db3-4095-8af2-60bb41bf15ac,0,jackson2@consolidatedmsgr.com,5,9fc57536-e8d3-4117-8537-fc27bc714352,2a05:541:116:c8f:59a2:44ad:532f:ee3d,40d313c6-fc00-409f-8604-d2ee59f10eee,6137aa1a-32fd-4f37-88a3-29890a89d212,,4765445b-32c6-49b0-83e6-1d93765276ca,0,9fc57536-e8d3-4117-8537-fc27bc714352,4765445b-32c6-49b0-83e6-1d93765276ca,BrowserType,Other,SessionId,3462fc72-fd65-401d-83f5-6c59c7e5f912,50074,,,,,UserStrongAuthClientAuthNRequiredInterrupt
