"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","IPaddressFrequency","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-12-13T17:13:04Z","2025-12-13","17:13:04","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","96","MFA requirement satisfied by claim in the token","","","","951c57ae-8c95-4a1f-8a47-f11370dc4a8d","none","8NgSt5k0K0yCD2UZJUt0AA","none","none","unbound","1002","3e5ce3bb-3585-492c-8eb0-2502c2a03b6d","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T17:13:03Z","2025-12-13","17:13:03","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","193","MFA completed in Azure AD","Mobile app samuel5","'+X XXXXXXXX48","jackson2@consolidatedmsgr.com","951c57ae-8c95-4a1f-8a47-f11370dc4a8d","none","2VTCJucDAk2Er0MgsuEzAA","none","none","unbound","1002","3e5ce3bb-3585-492c-8eb0-2502c2a03b6d","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T17:11:23Z","2025-12-13","17:11:23","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 22","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Samuel4 Sandra4 Mendoza3","5e1d930b-6760-4d12-83c1-d89d3e8dc1a1","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","FALSE","FALSE","","122","MFA requirement satisfied by strong authentication","","","","6f9dd383-5176-464e-8822-83d3f183b32a","none","mDE740YLmE-zciqWioJ1AA","none","none","unbound","1002","93872fc9-dbae-49ce-8db9-ad49c0074f6b","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T17:10:29Z","2025-12-13","17:10:29","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 22","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Samuel4 Sandra4 Mendoza3","5e1d930b-6760-4d12-83c1-d89d3e8dc1a1","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","FALSE","FALSE","","151","MFA requirement satisfied by strong authentication","","","","0c191313-fea7-424f-88ca-fa3a53cacffb","none","YzJWQAGjbkiGPDAooFoDAA","none","none","unbound","1002","af2a05aa-7ca1-4831-884b-a2e75550e8c1","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T17:06:54Z","2025-12-13","17:06:54","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 22","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Samuel4 Sandra4 Mendoza3","5e1d930b-6760-4d12-83c1-d89d3e8dc1a1","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","FALSE","FALSE","","134","MFA requirement satisfied by claim in the token","","","","3381f830-c942-4df1-8c20-7ab8cc921a1d","none","hOHps00pZUCHLsLbZtIAAA","none","none","unbound","1002","d8e05619-d785-4314-8309-0fa7a4e48fb3","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T16:56:51Z","2025-12-13","16:56:51","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","Samuel4 Johnson3 Kim Robert2","62147f3d-0ba8-4978-8786-43363e768acb","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","FALSE","FALSE","","58","MFA requirement satisfied by claim in the token","","","","3381f830-c942-4df1-8c20-7ab8cc921a1d","none","Rv2k3yASwU-h1ZHMVNVyAA","none","none","unbound","1002","d8e05619-d785-4314-8309-0fa7a4e48fb3","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T16:56:51Z","2025-12-13","16:56:51","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","Gregory Katherine4 Service","1fd9214f-a155-4c07-85b1-999f97954a4d","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","FALSE","FALSE","","74","MFA requirement satisfied by claim in the token","","","","3381f830-c942-4df1-8c20-7ab8cc921a1d","none","KQH6_bJq4U-SUJfsdUtsAA","none","none","unbound","1002","d8e05619-d785-4314-8309-0fa7a4e48fb3","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T16:56:39Z","2025-12-13","16:56:39","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 22","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Samuel4 Sandra4 Mendoza3","5e1d930b-6760-4d12-83c1-d89d3e8dc1a1","Other.","Mobile Apps and Desktop clients","","Edge 18.22631","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.22631","FALSE","FALSE","","157","MFA requirement satisfied by strong authentication","","","","3381f830-c942-4df1-8c20-7ab8cc921a1d","none","D7qoGB8iYUWAu94Vrpl5AA","none","none","unbound","1002","d8e05619-d785-4314-8309-0fa7a4e48fb3","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T16:23:43Z","2025-12-13","16:23:43","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:2c77:c48f:de2a:1582:8476","6","Riverton"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","80","MFA requirement satisfied by claim in the token","","","kenneth2@consolidatedmsgr.com","86c6e6de-fc03-4828-820f-eccdb41dd184","none","xoUF6LuBhEOIiltmcDEhAA","none","none","unbound","1002","eabbb310-4cd5-464a-8af8-981d1b6a287d","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T16:23:42Z","2025-12-13","16:23:42","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:2c77:c48f:de2a:1582:8476","6","Riverton"," Highland Region"," US","Interrupted","50140","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","93","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","kenneth2@consolidatedmsgr.com","5330327f-184b-4678-8ef6-b09a636443fc","none","ipCqWSowokCiv5q-eHx2AA","none","none","unbound","1002","eabbb310-4cd5-464a-8af8-981d1b6a287d","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T16:00:28Z","2025-12-13","16:00:28","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","Other.","Mobile Apps and Desktop clients","54604b7d-735e-4336-89dc-c78ae53ebe1e","Edge 18.26200","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","FALSE","FALSE","Hybrid Azure AD joined","148","MFA requirement satisfied by claim in the token","","","","ced7743e-7f61-4a7f-8a40-2c9f96717564","none","0d_ggz5-p0K8lR9tq1mQAA","none","none","bound","","3b91d4f8-2cac-4a22-8978-e212ac3c6f20","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T16:00:27Z","2025-12-13","16:00:27","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 22","1fec8e78-bce4-4aaf-ab1b-5451cc387264","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","54604b7d-735e-4336-89dc-c78ae53ebe1e","Edge 18.26200","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200","FALSE","FALSE","Hybrid Azure AD joined","112","MFA completed in Azure AD","OATH ramirez2 code","'+X XXXXXXXX48","jackson2@consolidatedmsgr.com","ced7743e-7f61-4a7f-8a40-2c9f96717564","none","'-QcvOk2EkkKnPHNlbCNpAA","none","none","bound","","3b91d4f8-2cac-4a22-8978-e212ac3c6f20","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T15:57:09Z","2025-12-13","15:57:09","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","76","MFA not required during Windows broker logon flow","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","8Hqfw0VzC02mBmC9sOeQAA","none","none","bound","","11089d5f-cfa3-4b07-8331-e08b2cf02bc7","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-13T15:56:16Z","2025-12-13","15:56:16","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","54604b7d-735e-4336-89dc-c78ae53ebe1e","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","120","MFA not required during Windows broker logon flow","","","","ced7743e-7f61-4a7f-8a40-2c9f96717564","none","AXAMHNX4RUO1sUxWBTd4AA","none","none","bound","","d64927be-4773-4655-8bd4-61090794ce80","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T15:10:30Z","2025-12-13","15:10:30","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:2c77:c48f:de2a:1582:8476","6","Riverton"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","90","MFA requirement satisfied by claim in the token","","","kenneth2@consolidatedmsgr.com","86c6e6de-fc03-4828-820f-eccdb41dd184","none","J1ILYzSgAEC_iejX9sR3AA","none","none","unbound","1002","d374a02c-b7bf-4c9e-83c3-d16fa6438ae0","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T15:10:27Z","2025-12-13","15:10:27","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:2c77:c48f:de2a:1582:8476","6","Riverton"," Highland Region"," US","Interrupted","50140","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","78","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","kenneth2@consolidatedmsgr.com","a5f84ea7-bcba-489e-8fb9-a49c25bce922","none","j1WEEkp4R0SAaGbMNWl1AA","none","none","unbound","1002","d374a02c-b7bf-4c9e-83c3-d16fa6438ae0","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T15:09:47Z","2025-12-13","15:09:47","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:2c77:c48f:de2a:1582:8476","6","Riverton"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","98","MFA requirement satisfied by claim in the token","","","kenneth2@consolidatedmsgr.com","86c6e6de-fc03-4828-820f-eccdb41dd184","none","raV1iYN1DkGCRaPF75gmAA","none","none","unbound","1002","6151e87b-7ebd-4304-80f4-e9954f7849af","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T15:09:44Z","2025-12-13","15:09:44","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:2c77:c48f:de2a:1582:8476","6","Riverton"," Highland Region"," US","Interrupted","50140","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","101","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","kenneth2@consolidatedmsgr.com","01586c73-3bb6-4ad6-8cc7-512308bf83ea","none","qDEhmCqDM06EiSkIFyyZAA","none","none","unbound","1002","6151e87b-7ebd-4304-80f4-e9954f7849af","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T14:13:02Z","2025-12-13","14:13:02","Jonathan6 Charles2","jackson3@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","ece307fe-abb1-4c66-85f8-749d0c5df6e1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","92","MFA requirement satisfied by claim in the token","","","","b472e24e-4e60-4e0f-8498-992737e1f909","none","hH3AkB8-e0e7ECSVRY1xAA","none","none","bound","","cd026148-6dd9-4711-8f23-8fef5ff7f2c4","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T13:50:30Z","2025-12-13","13:50:30","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:4f65:b922:fba8:be04:20a2","2","Riverton"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","81","MFA requirement satisfied by claim in the token","","","kenneth2@consolidatedmsgr.com","86c6e6de-fc03-4828-820f-eccdb41dd184","none","erSSuadtkkmz8qBvMzxyAA","none","none","unbound","1002","1cbe7183-79e0-4f2c-83fb-6a86873ba080","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
