"UserId","Operation","Recordtypes","CreationTime","Id","OrganizationId","ResultStatus","UserKey","UserType","Version","Workload","ClientIP","ObjectId","AzureActiveDirectoryEventType","ExtendedProperties.1.Name","ExtendedProperties.1.Value","ExtendedProperties.2.Name","ExtendedProperties.2.Value","ExtendedProperties.3.Name","ExtendedProperties.3.Value","ModifiedProperties","Actor.1.ID","Actor.1.Type","Actor.2.ID","Actor.2.Type","ActorContextId","ActorIpAddress","InterSystemsId","IntraSystemId","SupportTicketId","Target.1.ID","Target.1.Type","TargetContextId","ApplicationId","DeviceProperties.1.Name","DeviceProperties.1.Value","DeviceProperties.2.Name","DeviceProperties.2.Value","DeviceProperties.3.Name","DeviceProperties.3.Value","ErrorNumber","ExtendedProperties.4.Name","ExtendedProperties.4.Value","ExtendedProperties.5.Name","ExtendedProperties.5.Value","DeviceProperties.4.Name","DeviceProperties.4.Value","DeviceProperties.5.Name","DeviceProperties.5.Value","DeviceProperties.6.Name","DeviceProperties.6.Value","LogonError","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"morales2@proseware.com","UserLoggedIn","15","2025-11-27T15:06:23","0352a894-bc98-4d22-8b2e-da9c9a019c78","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","137a0cf7-c356-4be2-83a5-74085cc0edff","0","1","AzureActiveDirectory","2601:742:8000:9c2c:fa80:1494:1eda:edec","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","RequestType","OAuth2:Authorize","","137a0cf7-c356-4be2-83a5-74085cc0edff","0","morales2@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2601:742:8000:9c2c:fa80:1494:1eda:edec","5d7a583f-7873-4f54-8ab9-7bb45c5b87df","0352a894-bc98-4d22-8b2e-da9c9a019c78","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","MacOs","BrowserType","Safari","SessionId","ee71392c-2499-4c19-8a12-b841ba6b9e25","0","","","","","","","","","","","","US","South Carolina","Mt. Pleasant","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Mount Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Charleston","Mt. Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"cstoll@proseware.com","UserLoggedIn","15","2025-11-27T14:34:07","67b426ad-74df-4833-8fdc-a32ff036e46b","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","990b55a9-d089-4971-898b-01991325768a","0","1","AzureActiveDirectory","128.32.112.24","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","990b55a9-d089-4971-898b-01991325768a","0","cstoll@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","128.32.112.24","efcaca2d-61af-41a5-8615-0174eee4947b","67b426ad-74df-4833-8fdc-a32ff036e46b","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","SessionId","43c9ff4d-f36f-4693-844b-b8fdca81044e","","","0","RequestType","OAuth2:Token","","","","","","","","","","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
"jimenez@proseware.com","UserLoginFailed","15","2025-11-27T10:46:15","a7f3c0f4-ba7f-4448-8af9-da4e529800b1","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","1","AzureActiveDirectory","190.124.6.188","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","jimenez@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","190.124.6.188","0b88f851-471f-4581-815f-5dbbec9b1317","a7f3c0f4-ba7f-4448-8af9-da4e529800b1","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50053","RequestType","Login:login","","","","","","","","","IdsLocked","AR","Buenos Aires","Lujan","Coop. Telefonica y de obras y serv. publicos de Villa Flandria","Coop. Telefonica y de obras y serv. publicos de Villa Flandria","","","AS28051","190.124.0.0-190.124.15.255","AR","Buenos Aires","Luj?n","Coop. Telef*nica y de obras y serv. p*blicos de Villa Flandria","Coop. Telef*nica y de obras y serv. p*blicos de Villa Flandria","","0.0032 (Low)","28051","190.124.6.0/24","","","","","","","0","","","AR","Buenos Aires, Partido de Luj?n","Luj?n","Coop. Telef?nica y de obras y serv. p?blicos de Villa Flandria","Coop. Telef?nica y de obras y serv. p?blicos de Villa Flandria","residential","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-27T07:33:17","d300bfa7-b2ba-4735-88ae-549087386974","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","2a11:a580:8413:b6c9:b06a:ff32:73a0:f83f","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2a11:a580:8413:b6c9:b06a:ff32:73a0:f83f","1f674b4f-fd53-4b22-85ce-5d4dbc30e0b2","d300bfa7-b2ba-4735-88ae-549087386974","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","Windows10","BrowserType","WebKit","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Washington","Bellevue","ProxyOmega LTD","US WA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Washington, King","Bellevue","ProxyOmega LTD","","hosting","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-27T04:48:13","2568449c-0658-4f54-8649-2d4632e93608","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","73.88.196.188","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","73.88.196.188","3dfaab49-0b50-4b38-8b93-7903084efe93","2568449c-0658-4f54-8649-2d4632e93608","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","US","Tennessee","Hendersonville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","73.88.193.180-73.89.189.137","US","Kentucky","Paducah","Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","","0.0003 (Very Low)","7922","73.0.0.0/8","","","","","","","16","","","US","Kentucky, McCracken","Paducah","Comcast Cable Communications","Comcast IP Services, L.L.C.","residential","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-26T21:45:48","99a83450-3e20-479c-8e0a-d42cbdd23d6f","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","73.224.171.213","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","73.224.171.213","90e54d42-aca4-4193-8fe9-0ee7cd327e1e","99a83450-3e20-479c-8e0a-d42cbdd23d6f","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","US","Florida","Jacksonville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","73.223.238.17-73.226.5.4","US","Florida","Oakleaf Plantation","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","73.0.0.0/8","","","","","","","15","","","US","Florida, Duval","Jacksonville (Southwest)","Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","residential","","",""
"jimenez@proseware.com","UserLoginFailed","15","2025-11-26T20:10:57","5c4f6716-fd6f-49c5-8e4a-49ff4445533d","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","1","AzureActiveDirectory","104.167.26.130","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","jimenez@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","104.167.26.130","ec23f039-cfa7-45bc-83a9-e77e4a69fe3c","5c4f6716-fd6f-49c5-8e4a-49ff4445533d","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","DE","","","BHS Solutions GmbH","BHS Solutions GmbH","","","AS216067","104.167.26.0-104.167.27.255","DE","Hamburg","Harvestehude","BHS Solutions GmbH","BHS Solutions GmbH","""is_datacenter"",""is_proxy"",""is_abuser""","0.2008 (Very High)","216067","104.167.26.0/23","","","","","","","0","","","DE","Free and Hanseatic City of Hamburg, Hamburg","Hamburg (Hamburg-Nord)","BHS Solutions GmbH","BHS Solutions GmbH","business","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-26T19:37:10","de3f341c-3372-4b93-8aca-f60120aea530","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","73.196.144.49","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","73.196.144.49","32397459-2feb-4645-8ac6-b925e0701413","de3f341c-3372-4b93-8aca-f60120aea530","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","US","New Jersey","Galloway","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","73.196.46.161-73.197.72.138","US","New Jersey","Newark","Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","","0.0003 (Very Low)","7922","73.0.0.0/8","","","","","","","13","","","US","New Jersey, Essex","Newark","Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","business","","",""
"thomas@proseware.com","UserLoginFailed","15","2025-11-26T18:39:10","42eec576-e7cf-451d-8dee-fa6bbab16b2a","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","1aaecb50-c2b4-4af9-850c-fb065285793c","0","1","AzureActiveDirectory","132.148.74.203","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","1aaecb50-c2b4-4af9-850c-fb065285793c","0","thomas@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","132.148.74.203","9853985e-4e56-4b55-892e-7d3a9b853afa","42eec576-e7cf-451d-8dee-fa6bbab16b2a","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50053","RequestType","Login:login","","","","","","","","","IdsLocked","US","","","""GoDaddy.com, LLC""","""GoDaddy.com, LLC""","","","AS398101","132.148.68.0-132.148.91.255","US","Arizona","Tempe","GoDaddy.com, LLC","GoDaddy.com, LLC","""is_datacenter""","0.0062 (Low)","398101","132.148.72.0/21","","","","","","","0","","","US","Arizona, Maricopa","Tempe (South Tempe)","GoDaddy.com, LLC","GoDaddy.com, LLC","hosting","","",""
"ward@proseware.com","UserLoginFailed","15","2025-11-26T16:41:10","62cc378a-d081-4dc7-8b56-32aa48ff2006","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Failed","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","1","AzureActiveDirectory","68.52.119.98","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","UserError","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3","0","ward@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","68.52.119.98","4c7cb289-6835-44c7-8bf6-73ef384992b3","62cc378a-d081-4dc7-8b56-32aa48ff2006","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","","","","","50053","RequestType","OAuth2:Token","","","","","","","","","IdsLocked","US","Tennessee","Brentwood","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","68.51.123.192-68.52.122.171","US","Tennessee","Nashville","Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","","0.0003 (Very Low)","7922","68.32.0.0/11","","","","","","","15","","","US","Tennessee, Davidson","Goodlettsville","Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","residential","","",""
"ramos@proseware.com","UserLoginFailed","15","2025-11-25T13:41:02","adc4ed94-1c7d-4415-8df8-77d90274bbc1","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","9d1a899d-8948-42b1-8e28-39013feb9812","0","1","AzureActiveDirectory","38.47.99.254","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","9d1a899d-8948-42b1-8e28-39013feb9812","0","ramos@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","38.47.99.254","5274670a-29c8-41c6-8ad3-4ce4d7f358f7","adc4ed94-1c7d-4415-8df8-77d90274bbc1","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","JP","Osaka","Osaka","VMISS Inc.","VMISS Inc.","","","AS400464","38.47.96.0-38.47.99.255","US","Idaho","Idaho Falls","VMISS Inc.","VMISS Inc.","""is_datacenter""","0.0093 (Elevated)","400464","38.47.99.0/24","","","","","","","0","","","JP","Osaka, Osaka-shi","Osaka","VMISS Inc","VMISS Inc","hosting","","",""
"cstoll@proseware.com","UserLoggedIn","15","2025-11-25T11:59:47","629cc369-e80c-4e57-8d75-0a29896d15ff","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","990b55a9-d089-4971-898b-01991325768a","0","1","AzureActiveDirectory","128.32.112.24","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","990b55a9-d089-4971-898b-01991325768a","0","cstoll@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","128.32.112.24","d9d680b6-43a5-4140-8c5d-dd4cf9dd2b0d","629cc369-e80c-4e57-8d75-0a29896d15ff","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","SessionId","04ec8d82-9977-4cb1-8f00-929852b67aff","","","0","RequestType","OAuth2:Token","","","","","","","","","","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
"jimenez@proseware.com","UserLoginFailed","15","2025-11-25T00:45:38","10871bf1-2ec7-47f8-822a-0f4b7933bcb9","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","1","AzureActiveDirectory","117.220.12.181","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","5c278934-ecf6-435c-8203-ae4d8cf88c04","0","jimenez@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","117.220.12.181","247f7d13-6ec0-430d-8d05-bfe0146a261f","10871bf1-2ec7-47f8-822a-0f4b7933bcb9","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50053","RequestType","Login:login","","","","","","","","","IdsLocked","IN","Punjab","Fatehpur","National Internet Backbone","National Internet Backbone","","","AS9829","117.192.0.0-117.228.47.255","IN","Karnataka","Bengaluru","Bharat Sanchar Nigam Ltd","Broadband Networks","","0.0068 (Low)","9829","117.220.0.0/20","","","","","","","13","","","IN","Karnataka, Bengaluru Urban","Bengaluru","BSNL Internet","","residential","","",""
"ramos@proseware.com","UserLoginFailed","15","2025-11-25T00:23:23","fd51ae32-581f-4ed8-8657-82caaed17579","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","9d1a899d-8948-42b1-8e28-39013feb9812","0","1","AzureActiveDirectory","187.45.187.163","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","9d1a899d-8948-42b1-8e28-39013feb9812","0","ramos@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","187.45.187.163","04a5699b-5298-4086-80e5-095bafc41dcb","fd51ae32-581f-4ed8-8657-82caaed17579","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","BR","","","DIMENOC SERVICOS DE INFORMATICA LTDA","DIMENOC SERVICOS DE INFORMATICA LTDA","","","AS53055","187.45.176.0-187.45.191.255","BR","Para?ba","Jo?o Pessoa","DIMENOC SERVICOS DE INFORMATICA LTDA","DIMENOC SERVICOS DE INFORMATICA LTDA","""is_datacenter""","0.0011 (Low)","53055","187.45.187.0/24","","","","","","","0","","","BR","S?o Paulo, S?o Paulo","S?o Paulo","Dimenoc Servicos De Informatica Ltda","HostDime","hosting","","",""
"thomas@proseware.com","UserLoginFailed","15","2025-11-24T23:20:47","2956e545-1c70-4eb7-8494-6c4a42d65926","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","1aaecb50-c2b4-4af9-850c-fb065285793c","0","1","AzureActiveDirectory","174.77.111.108","4765445b-32c6-49b0-83e6-1d93765276ca","1","ResultStatusDetail","Success","UserAgent","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","UserAuthenticationMethod","1","","1aaecb50-c2b4-4af9-850c-fb065285793c","0","thomas@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","174.77.111.108","a7af836a-d5a7-494b-8a4b-4b9d562622eb","2956e545-1c70-4eb7-8494-6c4a42d65926","","4765445b-32c6-49b0-83e6-1d93765276ca","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","4765445b-32c6-49b0-83e6-1d93765276ca","OS","Windows10","BrowserType","Firefox","","","50126","RequestType","Login:login","","","","","","","","","InvalidUserNameOrPassword","US","Rhode Island","","Cox Communications Inc.","Cox Communications Inc.","","","AS22773","174.77.12.0-174.77.116.255","US","New York","New York City","Cox Communications Inc.","Cox Communications","","0.0004 (Very Low)","22773","174.64.0.0/12","","","","","","","14","","","US","Florida, Escambia","Pensacola","Cox Communications Inc.","Cox Communications","business","","",""
"morales2@proseware.com","UserLoggedIn","15","2025-11-24T19:51:05","0efdff07-2aef-40ad-8226-0241b53f5b30","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","137a0cf7-c356-4be2-83a5-74085cc0edff","0","1","AzureActiveDirectory","2601:742:8000:83fe:d1be:cedf:1b9f:b992","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","RequestType","OAuth2:Authorize","","137a0cf7-c356-4be2-83a5-74085cc0edff","0","morales2@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2601:742:8000:83fe:d1be:cedf:1b9f:b992","bf873046-6be5-4ab0-8a52-b70aa1c3ad6f","0efdff07-2aef-40ad-8226-0241b53f5b30","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","MacOs","BrowserType","Safari","SessionId","ee71392c-2499-4c19-8a12-b841ba6b9e25","0","","","","","","","","","","","","US","South Carolina","Mt. Pleasant","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Mount Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Charleston","Mt. Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"morales2@proseware.com","UserLoggedIn","15","2025-11-24T19:50:06","9c393ba4-6b67-4daa-8ae2-002c6b2a324b","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","137a0cf7-c356-4be2-83a5-74085cc0edff","0","1","AzureActiveDirectory","2601:742:8000:83fe:d1be:cedf:1b9f:b992","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Redirect","UserAgent","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","RequestType","OAuth2:Authorize","","137a0cf7-c356-4be2-83a5-74085cc0edff","0","morales2@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","2601:742:8000:83fe:d1be:cedf:1b9f:b992","bf873046-6be5-4ab0-8a52-b70aa1c3ad6f","9c393ba4-6b67-4daa-8ae2-002c6b2a324b","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","89a3c347-cde1-43f5-8699-daa820092d58","OS","MacOs","BrowserType","Safari","SessionId","ee71392c-2499-4c19-8a12-b841ba6b9e25","0","","","","","","","","","","","","US","South Carolina","Mt. Pleasant","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Mount Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Charleston","Mt. Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"cstoll@proseware.com","UserLoggedIn","15","2025-11-24T16:14:39","71097799-76e8-43f9-89d0-8d32b66989cc","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","Success","990b55a9-d089-4971-898b-01991325768a","0","1","AzureActiveDirectory","128.32.112.24","00000002-0000-0ff1-ce00-000000000000","1","ResultStatusDetail","Success","UserAgent","BAV2ROPC","UserAuthenticationMethod","1","","990b55a9-d089-4971-898b-01991325768a","0","cstoll@proseware.com","5","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","128.32.112.24","a380c6ed-54c1-4b8c-8450-cdbe2c182130","71097799-76e8-43f9-89d0-8d32b66989cc","","00000002-0000-0ff1-ce00-000000000000","0","77ad1bc8-acab-4148-8b4d-da7b4b75ddac","00000002-0000-0ff1-ce00-000000000000","BrowserType","Other","SessionId","1f010ff3-fc24-428f-8e89-1e10667aed7e","","","0","RequestType","OAuth2:Token","","","","","","","","","","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
