"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-11-28T10:22:06Z","2025-11-28","10:22:06","Cox Ortiz2","ward@proseware.com","87.103.126.156","Northgate 1"," Lake District 1"," PT","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","FALSE","FALSE","","95","","","","ward@proseware.com","","none","qLO4006BFkaNDV-M_jhvAA","none","clientAssertion","unbound","","e35cd708-dc1d-4890-8916-c25c570d7567","PT","Lisbon","Lisbon","Vodafone Portugal - Communicacoes Pessoais S.A.","Vodafone Portugal - Communicacoes Pessoais S.A.","","","AS12353","87.103.0.0-87.103.127.255","PT","Santar?m","F?tima","Vodafone Portugal - Communicacoes Pessoais S.A.","DSL-ULL","","0.0006 (Low)","12353","87.103.0.0/17","","","","","","","1","","","PT","Lisbon, Loures Municipality","Sacav?m","Vodafone Portugal - Communicacoes Pessoais S.A.","VDF","residential","","",""
"2025-11-28T10:22:04Z","2025-11-28","10:22:04","Cox Ortiz2","ward@proseware.com","94.51.104.84","Newbury 4"," Coastal Region 5"," RU","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","55","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","ward@proseware.com","","none","7l95AaIZtEyqMyUc20sRAA","none","clientAssertion","unbound","","869b382a-a280-4689-81a1-ed04920adf73","RU","Sverdlovsk Oblast","Yekaterinburg","Rostelecom","Rostelecom","","","AS12389","94.50.0.0-94.51.231.255","RU","Sverdlovsk Oblast","Yekaterinburg","PJSC Rostelecom","Russian Federation","","0.0014 (Low)","12389","94.51.96.0/20","","","","","","","0","","","RU","Sverdlovsk Oblast, Yekaterinburg Municipality","Yekaterinburg","Rostelecom networks","Dynamic distribution IPs for broadband services","residential","","",""
"2025-11-28T09:42:25Z","2025-11-28","09:42:25","Jerry Justin2","ramos@proseware.com","119.15.86.195","Newbury 1"," West Province 1"," KH","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","204","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ramos@proseware.com","","none","puptUdodSkig7y3I_coQAA","none","none","unbound","","69e59d2b-265c-46c5-832c-23c30afc0b40","KH","Phnom Penh","Phnom Penh","WiCAM Corporation Ltd.","WiCAM Corporation Ltd.","","","AS24492","119.15.80.0-119.15.95.255","KH","Phnom Penh","Phnom Penh","WiCAM Corporation Ltd.","WiCAM Corporation, LTD","","0.0103 (Elevated)","24492","119.15.80.0/20","","","","","","","0","","","KH","Phnom Penh, Mean Chey","Phnom Penh","WiCAM Corporation Ltd","WiCAM Corporation, LTD","business","","",""
"2025-11-28T06:20:45Z","2025-11-28","06:20:45","Cox Ortiz2","ward@proseware.com","117.39.63.214","Willowdale 2"," East Province 1"," CN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","54","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","ward@proseware.com","","none","6AnsCH68iEKoazGisQoIAA","none","clientAssertion","unbound","","6bdbc83d-fa4e-4eae-87c9-26b8af71c8ff","CN","","","Chinanet","Chinanet","","","AS4134","117.39.0.0-117.40.143.255","CN","Shaanxi","Xi?an","CHINANET BACKBONE","CHINANET Shanxi(SN) province network","","0.0017 (Low)","4134","117.32.0.0/13","","","","","","","0","","","CN","Shanxi, Taiyuan Shi","Liuxiang","Chinanet","Chinanet SN","business","","",""
"2025-11-28T06:20:29Z","2025-11-28","06:20:29","Cox Ortiz2","ward@proseware.com","221.10.226.149","Maplewood"," West Province 2"," CN","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","84","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","ward@proseware.com","","none","6AnsCH68iEKoazGidAgIAA","none","clientAssertion","unbound","","29522ca7-963f-4953-8c74-7db86ba42939","CN","","","CHINA UNICOM China169 Backbone","CHINA UNICOM China169 Backbone","","","AS4837","221.6.176.0-221.12.191.255","CN","Sichuan","Bazhong","CHINA UNICOM China169 Backbone","UNICOM SC","","0.0017 (Low)","4837","221.10.0.0/16","","","","","","","0","","","CN","Sichuan, Chengdu Shi","Chengdu","CNC Group CHINA169 Sichuan Province Network","","business","","",""
"2025-11-28T06:20:06Z","2025-11-28","06:20:06","Cox Ortiz2","ward@proseware.com","49.1.167.109","Orchard"," Coastal Region 4"," KR","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","85","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ward@proseware.com","","none","OMMar_64BUSfmrpiRP0MAA","none","clientAssertion","unbound","","e78cce95-3e29-4628-849a-331258f406db","KR","Seoul","Yongsan-gu","DLIVE","DLIVE","","","AS10036","49.1.0.0-49.1.215.255","KR","Seoul","Yongsan-dong","DLIVE","DLIVE","","0.0007 (Low)","10036","49.1.160.0/19","","","","","","","0","","","KR","Seoul, Yongsan-gu","W?nhyoroi-dong (Wonhyoro-dong)","DLIVE","DLIVE Yongsan Cable TV","residential","","",""
"2025-11-28T06:19:30Z","2025-11-28","06:19:30","Cox Ortiz2","ward@proseware.com","76.151.32.92","Newbury 3"," Highland Region"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","61","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ward@proseware.com","","none","6CSPZVUunk6JYb3tgS8KAA","none","clientAssertion","unbound","","8d41ab31-dab7-431f-8f31-04bcc26028e2","US","Maryland","Baltimore","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","76.149.228.250-76.151.162.242","US","Maryland","Grove Park","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","76.128.0.0/11","","","","","","","5","","","US","Maryland, Baltimore","Baltimore (Reisterstown Station)","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-28T06:18:58Z","2025-11-28","06:18:58","Cox Ortiz2","ward@proseware.com","116.48.149.19","Vandalia"," Coastal Region 1"," HK","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","102","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","ward@proseware.com","","none","AEPpqH8ABUuek9pRnVEHAA","none","clientAssertion","unbound","","82d8abaf-aa52-4553-8d81-8aabade313e1","HK","","Kowloon","HKT Limited","HKT Limited","","","AS4760","116.48.0.0-116.48.212.255","HK","Central and Western","Central","PCCW IMS Limited","Hong Kong Telecommunications (HKT) Limited Mass Internet","","0.0012 (Low)","4760","116.48.128.0/19","","","","","","","1","","","HK","Central and Western","Central","PCCW IMS Limited","Hong Kong Telecommunications (HKT) Limited","business","","",""
"2025-11-28T06:13:32Z","2025-11-28","06:13:32","Larry3 Chris","cynthia3@proseware.com","2a11:a580:8418:2a1e:55bc:fed0:9d72:5ebb","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","171","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","f0m6Rh8zzU-9TiVHVoUMAA","none","none","unbound","","e43086c2-fb01-4e5b-86b2-75591c9e0e94","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Massachusetts","Boston","ProxyOmega LTD","US MA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Massachusetts, Suffolk","Boston","ProxyOmega LTD","","hosting","","",""
"2025-11-28T02:01:27Z","2025-11-28","02:01:27","jimenez","jimenez@proseware.com","135.181.205.202","Meadowbrook"," East Province 2"," FI","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","315","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","jimenez@proseware.com","","none","ykFO58dtqEmdg1RB3-IEAA","none","none","unbound","","465c0046-0193-4ab2-898c-a3b6e6fd6ead","FI","Uusimaa","Helsinki","Hetzner Online GmbH","Hetzner Online GmbH","","","AS24940","135.181.0.0-135.181.255.255","FI","Uusimaa","Helsinki","Hetzner Online GmbH","Hetzner Online GmbH","""is_datacenter""","0.0107 (Elevated)","24940","135.181.0.0/16","","","","","","","6","","","FI","Uusimaa, Helsinki sub-region","Helsinki","Hetzner Online GmbH","Hetzner","hosting","","",""
"2025-11-28T01:57:50Z","2025-11-28","01:57:50","Jerry Justin2","ramos@proseware.com","103.160.206.216","Riverton"," West Province 3"," IN","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","161","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ramos@proseware.com","","none","HIIYtPZY-kKMAOXG8NwXAA","none","none","unbound","","1be1e4b1-c55b-4587-8048-be4cf48d81f3","IN","Uttar Pradesh","Moradabad","MORADABAD INTERNET SERVICES PRIVATE LIMITED","MORADABAD INTERNET SERVICES PRIVATE LIMITED","","","AS135182","103.160.206.0-103.160.207.255","IN","Uttar Pradesh","Mor?d?b?d","MORADABAD INTERNET SERVICES PRIVATE LIMITED","Speed Infotech Solutions","""is_proxy"",""is_abuser""","0.0259 (Elevated)","135182","103.160.206.0/24","","","","","","","0","","","IN","Uttar Pradesh, Moradabad","Mor?d?b?d","Moradabad Internet Services Private Limited","Speed Infotech Solutions","business","","",""
"2025-11-28T01:57:01Z","2025-11-28","01:57:01","Jerry Justin2","ramos@proseware.com","191.243.149.162","Elmwood 1"," South Province 4"," BR","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","293","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ramos@proseware.com","","none","BO1TnWj2wEOL7HzbCvgFAA","none","none","unbound","","722dd352-d451-47ae-86ca-1e93e12c08dd","BR","Rio de Janeiro","Valenca","CORP BR TELECOMUNICACOES LTDA - LINK FULL","CORP BR TELECOMUNICACOES LTDA - LINK FULL","","","AS263047","191.243.144.0-191.243.159.255","BR","Rio de Janeiro","Valen?a","CORP BR TELECOMUNICACOES LTDA -  LINK FULL","CORP BR TELECOMUNICACOES LTDA -  LINK FULL","","0.0021 (Low)","263047","191.243.148.0/22","","","","","","","4","","","BR","Rio de Janeiro, Resende","Resende","Corp BR Telecomunicacoes Ltda - Link Full","Corp BR Telecomunicacoes Ltda - Link Full","business","","",""
"2025-11-28T00:54:28Z","2025-11-28","00:54:28","Jerry Cox3","thomas@proseware.com","104.167.27.55","Ironwood"," West Province"," DE","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","172","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","thomas@proseware.com","","none","AmANepNYtEGA4ThdblUGAA","none","none","unbound","","e58f0a91-b137-4c2a-8a0b-141868681ca0","DE","","","BHS Solutions GmbH","BHS Solutions GmbH","","","AS216067","104.167.26.0-104.167.27.255","DE","Hamburg","Harvestehude","BHS Solutions GmbH","BHS Solutions GmbH","""is_datacenter""","0.2008 (Very High)","216067","104.167.26.0/23","","","","","","","0","","","DE","Free and Hanseatic City of Hamburg, Hamburg","Hamburg (Hamburg-Nord)","BHS Solutions GmbH","BHS Solutions GmbH","business","","",""
"2025-11-27T22:14:09Z","2025-11-27","22:14:09","Larry3 Chris","cynthia3@proseware.com","2a11:a580:8426:7b67:ec8a:3868:ede3:6310","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","196","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","s_EE3Cy6XU2tuAudaugBAA","none","none","unbound","","3ca9e80b-700f-43b8-87e9-07611e07449f","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Tennessee","Chattanooga","ProxyOmega LTD","US TN","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Tennessee, Hamilton","Chattanooga","ProxyOmega LTD","","hosting","","",""
"2025-11-27T20:37:21Z","2025-11-27","20:37:21","Larry3 Chris","cynthia3@proseware.com","2a11:a580:84d5:ae43:6639:e255:eccf:5074","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","279","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","TO2dL-VU-UuIN4BArHKYAA","none","none","unbound","","e0febfe0-2250-43fd-882c-83bf9855d999","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","California","Santa Clara","ProxyOmega LTD","US CA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","California, Santa Clara","Santa Clara","ProxyOmega LTD","","hosting","","",""
"2025-11-27T20:35:41Z","2025-11-27","20:35:41","Larry3 Chris","cynthia3@proseware.com","2a11:a580:8409:1d79:3d14:2115:d44a:c5b3","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","282","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","rZP6FFL3UkG6zaB6ExwBAA","none","none","unbound","","75848bed-d8ec-43c9-82c0-e518e94cbeff","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Texas","Arlington","ProxyOmega LTD","US TX","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Texas, Tarrant","Arlington","ProxyOmega LTD","","hosting","","",""
"2025-11-27T20:12:23Z","2025-11-27","20:12:23","Larry3 Chris","cynthia3@proseware.com","2a11:a580:84a9:73c6:e906:84c9:385c:e02c","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","240","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","kNOYzn2IcEiQhWiEIhoWAA","none","none","unbound","","1ce5ab88-64f0-4b0e-8a95-788e0f7a88f6","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","California","Oceanside","ProxyOmega LTD","US CA","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","California, San Diego","Oceanside","ProxyOmega LTD","","hosting","","",""
"2025-11-27T19:55:25Z","2025-11-27","19:55:25","Larry3 Chris","cynthia3@proseware.com","2a11:a580:8419:760f:584a:ab20:af64:ebf8","Stonebridge"," Highland Region 1"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Error validating credentials due to invalid username or password.","Browser","","","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36","FALSE","FALSE","","540","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","cynthia3@proseware.com","","none","9Y3lhhFihk-04XEjiuvXAA","none","none","unbound","","3669c941-049b-4c0d-884f-a37c0ad3c5d8","IT","","","ProxyOmega LTD","ProxyOmega LTD","","","AS200927","2a11:a580::-2a11:a580:ffff:ffff:ffff:ffff:ffff:ffff","US","Connecticut","Bridgeport","ProxyOmega LTD","US CT","""is_datacenter""","0 (Very Low)","200927","2a11:a580::/32","","","","","","","0","","","US","Connecticut, Greater Bridgeport Planning Region","Bridgeport","ProxyOmega LTD","","hosting","","",""
"2025-11-27T18:43:29Z","2025-11-27","18:43:29","King Young","mark@proseware.com","212.32.50.68","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","52","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","gz-OTn3ROkudvBcI-SjMAA","none","none","unbound","1002","cb43b00e-0aed-49a4-8bed-86c129c72726","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
"2025-11-27T18:43:24Z","2025-11-27","18:43:24","King Young","mark@proseware.com","212.32.50.68","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","89","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","0gS4JaCk9kWmyPiN8axeAA","none","none","unbound","1002","d2c3c0c6-7dc4-4c58-8b3d-fee8d90ee63f","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
"2025-11-27T18:39:21Z","2025-11-27","18:39:21","King Young","mark@proseware.com","212.32.50.68","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Account Controls V2","644ca5d1-374e-4047-8351-5abaa8b8d457","Microsoft Graph","00000003-0000-0000-c000-000000000000","Other.","Browser","","Chrome 141.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.176 Safari/537.36","FALSE","FALSE","","108","","","","","c7a8704b-cbde-4412-8e7b-203fc6517e33","none","lijahPmCI0uCLKFZNSwFAA","none","none","unbound","1002","f13da25a-3330-4db6-8225-36fa652e471e","US","Nevada","Las Vegas","Zayo Bandwidth","Zayo Bandwidth","","","AS6461","212.32.48.0-212.32.50.255","US","Nevada","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","""is_datacenter"",""is_proxy"",""is_vpn"",""is_abuser""","0.0017 (Low)","6461","212.32.50.0/24","","","","","","","85","","","US","Nevada, Clark","Las Vegas","Zayo Bandwidth","VPN Consumer Las Vegas, NV, United States of America","cellular","","",""
